Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	-53321.575				
0	82129.117				
0.001	-63550.226				
0.001	16321.643				
0.002	44008.452				
0.002	-76856.942				
0.002	73984.08				
0.003	-28049.864				
0.003	-28097.218				
0.004	74063.005				
0.004	-76730.662				
0.004	43929.528				
0.005	16100.653				
0.005	-63566.011				
0.006	82176.472				
0.006	-53384.715				
0.006	1183.872				
0.007	56083.942				
0.007	-79587.739				
0.008	65996.894				
0.008	-13464.566				
0.008	-41640.709				
0.009	79461.459				
0.009	-71284.853				
0.01	30322.897				
0.01	30906.94				
0.01	-71663.692				
0.011	79240.47				
0.011	-41198.73				
0.012	-13953.9				
0.012	66296.808				
0.012	-79571.954				
0.013	55689.318				
0.013	1704.775				
0.014	-53779.339				
0.014	82192.257				
0.014	-63202.957				
0.015	15721.814				
0.015	44545.141				
0.016	-76983.222				
0.016	73731.521				
0.016	-27513.175				
0.017	-28618.122				
0.017	74315.564				
0.018	-76635.953				
0.018	43487.549				
0.018	16684.697				
0.019	-63944.849				
0.019	82097.547				
0.02	-52958.521				
0.02	568.258				
0.02	56573.276				
0.021	-79650.879				
0.021	65539.13				
0.022	-12817.383				
0.022	-42193.183				
0.022	79587.739				
0.023	-71095.434				
0.023	29738.854				
0.024	31490.984				
0.024	-71916.251				
0.024	79098.406				
0.025	-40614.687				
0.025	-14490.588				
0.026	66644.077				
0.026	-79429.89				
0.026	55326.264				
0.027	2367.743				
0.027	-54268.673				
0.028	82176.472				
0.028	-62824.118				
0.028	14995.706				
0.029	45066.044				
0.029	-77125.286				
0.03	73368.467				
0.03	-26897.562				
0.03	-29296.875				
0.031	74520.769				
0.031	-76462.318				
0.032	42950.86				
0.032	17395.02				
0.032	-64228.979				
0.033	81939.697				
0.033	-52532.328				
0.034	-126.28				
0.034	57094.179				
0.034	-79682.449				
0.035	65144.506				
0.035	-12201.77				
0.036	-42698.301				
0.036	79745.589				
0.036	-70732.38				
0.037	29154.81				
0.037	32106.597				
0.038	-72010.961				
0.038	78972.126				
0.038	-40046.429				
0.039	-15327.191				
0.039	67007.131				
0.04	-79414.105				
0.04	54805.361				
0.04	2999.141				
0.041	-54773.791				
0.041	82223.826				
0.042	-62429.494				
0.042	14364.308				
0.042	45634.303				
0.043	-77298.921				
0.043	73115.908				
0.044	-26297.734				
0.044	-29801.994				
0.044	74852.253				
0.045	-76304.469				
0.045	42366.817				
0.046	18168.482				
0.046	-64749.882				
0.046	81829.203				
0.047	-51995.639				
0.047	-852.388				
0.048	57646.653				
0.048	-79698.234				
0.048	64686.742				
0.049	-11333.597				
