Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	-76967.437				
0	53100.586				
0.001	-4293.508				
0.001	-41577.569				
0.002	76067.694				
0.002	-76951.652				
0.002	52974.306				
0.003	-4025.163				
0.003	-41688.064				
0.004	76225.544				
0.004	-76841.157				
0.004	52879.597				
0.005	-3883.099				
0.005	-41814.344				
0.006	76241.329				
0.006	-76888.512				
0.006	52642.822				
0.007	-3662.109				
0.007	-42082.688				
0.008	76351.823				
0.008	-76746.447				
0.008	52421.833				
0.009	-3377.98				
0.009	-42224.752				
0.01	76414.963				
0.01	-76699.092				
0.01	52327.123				
0.011	-3220.131				
0.011	-42398.387				
0.012	76525.458				
0.012	-76635.953				
0.012	52216.629				
0.013	-3046.496				
0.013	-42556.237				
0.014	76588.598				
0.014	-76635.953				
0.014	52027.209				
0.015	-2857.077				
0.015	-42714.086				
0.016	76651.738				
0.016	-76525.458				
0.016	51916.714				
0.017	-2636.087				
0.017	-42808.796				
0.018	76683.308				
0.018	-76541.243				
0.018	51727.295				
0.019	-2494.023				
0.019	-43014				
0.02	76714.877				
0.02	-76478.103				
0.02	51664.155				
0.021	-2320.388				
0.021	-43077.14				
0.022	76825.372				
0.022	-76414.963				
0.022	51474.736				
0.023	-2083.614				
0.023	-43250.775				
0.024	76856.942				
0.024	-76367.608				
0.024	51380.026				
0.025	-2052.044				
0.025	-43377.054				
0.026	76856.942				
0.026	-76399.178				
0.026	51301.101				
0.027	-1941.549				
0.027	-43455.979				
0.028	76983.222				
0.028	-76272.899				
0.028	51206.391				
0.029	-1846.84				
0.029	-43534.904				
0.03	76951.652				
0.03	-76304.469				
0.03	51095.897				
0.031	-1799.485				
0.031	-43582.259				
0.032	76983.222				
0.032	-76288.684				
0.032	51143.252				
0.033	-1673.205				
0.033	-43534.904				
0.034	77062.146				
0.034	-76193.974				
0.034	51064.327				
0.035	-1641.635				
0.035	-43755.893				
0.036	76983.222				
0.036	-76225.544				
0.036	50985.402				
0.037	-1499.571				
0.037	-43771.678				
0.038	77030.577				
0.038	-76162.404				
0.038	50906.477				
0.039	-1468.001				
0.039	-43803.248				
0.04	77062.146				
0.04	-76083.479				
0.04	50906.477				
0.041	-1389.076				
0.041	-43945.312				
0.042	77125.286				
0.042	-76146.619				
0.042	50717.058				
0.043	-1262.796				
0.043	-44024.237				
0.044	77156.856				
0.044	-76146.619				
0.044	50685.488				
0.045	-1199.657				
0.045	-43992.667				
0.046	77172.641				
0.046	-76115.049				
0.046	50732.843				
0.047	-1168.087				
0.047	-44134.732				
0.048	77172.641				
0.048	-76146.619				
0.048	50590.778				
0.049	-1104.947				
0.049	-44166.302				
0.05	77251.566				
0.05	-76036.124				
0.05	50622.348				
0.051	-994.452				
0.051	-44197.872				
0.052	77204.211				
0.052	-75988.77				
0.052	50511.853				
0.053	-915.527				
0.053	-44276.797				
0.054	77298.921				
0.054	-76020.339				
0.054	50432.929				
0.055	-836.603				
0.055	-44387.291				
0.056	77362.061				
0.056	-76004.554				
0.056	50385.574				
0.057	-741.893				
0.057	-44418.861				
0.058	77346.276				
0.058	-75957.2				
0.058	50322.434				
0.059	-678.753				
0.059	-44450.431				
0.06	77283.136				
0.06	-75957.2				
0.06	50227.724				
0.061	-599.828				
0.061	-44529.356				
0.062	77409.415				
0.062	-75862.49				
0.062	50227.724				
0.063	-441.979				
0.063	-44592.496				
0.064	77440.985				
0.064	-75909.845				
0.064	50069.875				
0.065	-410.409				
0.065	-44671.42				
0.066	77425.2				
0.066	-75815.135				
0.066	50006.735				
0.067	-331.484				
0.067	-44734.56				
0.068	77504.125				
0.068	-75830.92				
