Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	59288.288				
0	-47560.067				
0.001	-85412.387				
0.001	-74347.134				
0.002	-79161.545				
0.002	-73494.747				
0.002	-75073.242				
0.003	-71726.832				
0.003	-72689.714				
0.004	-69280.164				
0.004	-69769.498				
0.004	-67275.475				
0.005	-67875.303				
0.005	-64528.893				
0.006	-65681.194				
0.006	-62287.429				
0.006	-64197.409				
0.007	-58941.019				
0.007	-63266.096				
0.008	-55057.92				
0.008	-65681.194				
0.008	29596.789				
0.009	86659.399				
0.009	72074.101				
0.01	79082.621				
0.01	71884.681				
0.01	74568.124				
0.011	70306.186				
0.011	72026.746				
0.012	68112.077				
0.012	68885.54				
0.012	66044.248				
0.013	67007.131				
0.013	63250.311				
0.014	64686.742				
0.014	61087.773				
0.014	63345.021				
0.015	57646.653				
0.015	62571.558				
0.016	53479.425				
0.016	65965.324				
0.016	-24277.26				
0.017	-88474.668				
0.017	-72847.564				
0.018	-80566.406				
0.018	-73021.198				
0.018	-75894.06				
0.019	-71426.918				
0.019	-73368.467				
0.02	-69232.809				
0.02	-70211.476				
0.02	-67196.55				
0.021	-68348.852				
0.021	-64513.108				
0.022	-65996.894				
0.022	-62240.074				
0.022	-64828.807				
0.023	-58830.524				
0.023	-64023.774				
0.024	-54379.167				
0.024	-68364.637				
0.024	4246.153				
0.025	87132.947				
0.025	71884.681				
0.026	79635.094				
0.026	72089.886				
0.026	74978.532				
0.027	70464.036				
0.027	72358.23				
0.028	68333.067				
0.028	69217.024				
0.028	66107.388				
0.029	67338.615				
0.029	63566.011				
0.03	64939.302				
0.03	61166.698				
0.03	63755.43				
0.031	57820.287				
0.031	62824.118				
0.032	53416.285				
0.032	67307.045				
0.032	1120.732				
0.033	-87716.991				
0.033	-73226.403				
0.034	-80692.686				
0.034	-73368.467				
0.034	-76225.544				
0.035	-71600.552				
0.035	-73478.962				
0.036	-69706.358				
0.036	-70353.541				
0.036	-67464.894				
0.037	-68411.992				
0.037	-65018.226				
0.038	-65854.829				
0.038	-62760.978				
0.038	-64544.678				
0.039	-59667.127				
0.039	-63345.021				
0.04	-55736.673				
0.04	-66596.722				
0.04	-19936.397				
0.041	82192.257				
0.041	73842.016				
0.042	78656.427				
0.042	73194.833				
0.042	74631.263				
0.043	71016.509				
0.043	72295.09				
0.044	69027.605				
0.044	69122.314				
0.044	66675.647				
0.045	67212.335				
0.045	64292.118				
0.046	64702.527				
0.046	61845.451				
0.046	63281.881				
0.047	58909.449				
0.047	61892.805				
0.048	55168.415				
0.048	64639.387				
0.048	24813.948				
0.049	-81245.159				
0.049	-75751.995				
0.05	-79414.105				
0.05	-74741.758				
0.05	-75625.716				
0.051	-72516.08				
0.051	-73210.618				
0.052	-70495.605				
0.052	-70179.906				
0.052	-68096.292				
0.053	-68175.217				
0.053	-65917.969				
0.054	-65428.635				
0.054	-63708.075				
0.054	-63881.71				
0.055	-61135.128				
0.055	-61845.451				
0.056	-58293.836				
0.056	-62555.774				
0.056	-40535.762				
0.057	71237.498				
0.057	77804.039				
0.058	76604.383				
0.058	75073.242				
0.058	73747.306				
0.059	72137.241				
0.059	71600.552				
0.06	70085.197				
0.06	68696.121				
0.06	67417.539				
0.061	66912.421				
0.061	65207.646				
0.062	64197.409				
0.062	62855.688				
0.062	62508.419				
0.063	60519.514				
0.063	60219.6				
0.064	57899.212				
0.064	60266.955				
0.064	44229.442				
0.065	-68790.83				
0.065	-80092.858				
0.066	-77125.286				
0.066	-76762.232				
0.066	-74599.694				
0.067	-73636.811				
0.067	-72484.51				
0.068	-71568.982				
0.068	-69659.003				
0.068	-68948.68				
0.069	-67654.314				
0.069	-66865.066				
0.07	-65002.441				
0.07	-64639.387				
0.07	-63045.107				
0.071	-62729.408				
0.071	-60235.385				
0.072	-61056.203				
0.072	-58325.406				
0.072	-55894.523				
0.073	54284.458				
0.073	82492.171				
0.074	74205.07				
0.074	77251.566				
0.074	72689.714				
0.075	73400.037				
0.075	70921.799				
0.076	71127.004				
0.076	68254.142				
0.076	68206.787				
0.077	66328.378				
0.077	66217.883				
0.078	63550.226				
0.078	63960.634				
0.078	61719.171				
0.079	62098.01				
0.079	58704.245				
0.08	60645.794				
0.08	56178.652				
0.08	57804.502				
0.081	-50401.359				
0.081	-84828.344				
0.082	-74678.618				
0.082	-78908.986				
0.082	-73542.102				
0.083	-74931.178				
0.083	-71805.757				
0.084	-72516.08				
0.084	-69295.949				
0.084	-69690.573				
0.085	-67354.4				
0.085	-67638.529				
0.086	-64528.893				
0.086	-65570.7				
0.086	-62334.784				
0.087	-64134.269				
0.087	-59067.299				
0.088	-63187.172				
0.088	-55389.404				
0.088	-64970.871				
0.089	32532.791				
0.089	86312.13				
0.09	72231.95				
0.09	78924.771				
0.09	71995.176				
0.091	74504.984				
0.091	70400.896				
0.092	71963.606				
0.092	68064.723				
0.092	68838.185				
0.093	66060.033				
0.093	66959.776				
0.094	63297.666				
0.094	64686.742				
0.094	61119.343				
0.095	63329.236				
0.095	57709.793				
0.096	62508.419				
0.096	53653.059				
0.096	65444.42				
0.097	-27749.949				
0.097	-88269.464				
0.098	-73021.198				
0.098	-80408.557				
0.098	-72973.843				
0.099	-75878.275				
0.099	-71395.348				
0.1	-73321.112				
0.1	-69248.594				
0.1	-70164.121				
0.101	-67196.55				
0.101	-68285.712				
0.102	-64465.753				
0.102	-65917.969				
0.102	-62240.074				
0.103	-64765.667				
0.103	-58767.384				
0.104	-63944.849				
0.104	-54331.812				
0.104	-68364.637				
0.105	8223.961				
0.105	87322.367				
0.106	71742.617				
0.106	79714.019				
0.106	71963.606				
0.107	74994.317				
0.107	70321.971				
0.108	72437.155				
0.108	68222.572				
0.108	69248.594				
0.109	66123.173				
0.109	67322.83				
0.11	63502.871				
0.11	64923.517				
0.11	61103.558				
0.111	63755.43				
0.111	57678.223				
0.112	62855.688				
0.112	53274.22				
0.112	67449.109				
0.113	-2762.367				
0.113	-88064.259				
0.114	-73052.768				
0.114	-80724.256				
0.114	-73147.478				
0.115	-76225.544				
0.115	-71505.843				
0.116	-73542.102				
0.116	-69595.863				
0.116	-70337.756				
0.117	-67496.464				
0.117	-68427.776				
0.118	-64970.871				
0.118	-65981.109				
0.118	-62634.698				
0.119	-64623.603				
0.119	-59461.922				
0.12	-63518.656				
0.12	-55420.974				
0.12	-67117.625				
0.121	-16258.503				
0.121	83423.483				
0.122	73415.822				
0.122	78924.771				
0.122	72942.273				
0.123	74725.973				
0.123	70811.305				
0.124	72295.09				
0.124	68853.97				
0.124	69185.454				
0.125	66533.582				
0.125	67275.475				
0.126	64165.839				
0.126	64734.097				
0.126	61656.031				
0.127	63408.161				
0.127	58656.89				
0.128	62050.655				
0.128	54821.146				
0.128	65302.356				
0.129	21088.699				
0.129	-82744.73				
0.13	-75183.737				
0.13	-79714.019				
0.13	-74504.984				
0.131	-75704.64				
0.131	-72326.66				
0.132	-73242.187				
0.132	-70337.756				
0.132	-70116.767				
0.133	-68017.368				
0.133	-68238.357				
0.134	-65760.119				
0.134	-65539.13				
0.134	-63518.656				
0.135	-63992.204				
0.135	-60882.568				
0.136	-62224.289				
0.136	-57772.932				
0.136	-63392.376				
0.137	-37220.922				
0.137	73684.166				
0.138	76983.222				
0.138	77156.856				
0.138	74678.618				
0.139	74015.65				
0.139	71868.896				
0.14	71695.262				
0.14	69832.637				
0.14	68775.045				
0.141	67228.12				
0.141	66943.991				
0.142	65034.011				
0.142	64260.549				
0.142	62666.268				
0.143	62666.268				
0.143	60172.245				
0.144	60677.364				
0.144	57346.739				
0.144	61229.837				
0.145	40804.107				
0.145	-71663.692				
0.146	-79240.47				
0.146	-77661.975				
0.146	-76383.393				
0.147	-74852.253				
0.147	-73400.037				
0.148	-72689.714				
0.148	-71269.068				
0.148	-69753.713				
0.149	-68759.261				
0.149	-67701.669				
0.15	-66707.216				
0.15	-65002.441				
0.15	-64481.538				
0.151	-63218.742				
0.151	-62539.989				
0.152	-60535.299				
0.152	-60582.654				
0.152	-59051.514				
0.153	-53353.145				
0.153	58057.062				
0.154	81655.568				
0.154	74710.188				
0.154	76841.157				
0.155	72926.488				
0.155	73163.263				
0.156	71016.509				
0.156	70811.305				
0.156	68364.637				
0.157	68048.938				
0.157	66470.442				
0.158	66028.463				
0.158	63629.15				
0.158	63723.86				
0.159	61798.096				
0.159	61845.451				
0.16	58972.589				
0.16	60140.676				
0.16	57015.255				
0.161	55499.899				
0.161	-54679.081				
0.162	-83881.247				
0.162	-75120.597				
0.162	-78435.437				
0.163	-73794.661				
0.163	-74694.403				
0.164	-71900.466				
0.164	-72374.015				
0.164	-69374.874				
0.165	-69548.508				
0.165	-67496.464				
0.166	-67480.679				
0.166	-64528.893				
0.166	-65349.71				
0.167	-62382.139				
0.167	-63913.28				
0.168	-59240.933				
0.168	-62855.688				
0.168	-55847.168				
0.169	-63581.796				
0.169	37505.051				
0.17	85696.516				
0.17	72516.08				
0.17	78687.997				
0.171	72058.316				
0.171	74283.994				
0.172	70479.821				
0.172	71821.542				
0.172	68112.077				
0.173	68822.4				
0.173	66107.388				
0.174	66738.786				
0.174	63439.731				
0.174	64449.968				
0.175	61277.192				
0.175	63076.677				
0.176	57836.072				
0.176	62129.58				
0.176	54110.823				
0.177	64134.269				
0.177	-33464.103				
0.178	-87590.711				
0.178	-73210.618				
0.178	-80092.858				
0.179	-73068.553				
0.179	-75673.07				
0.18	-71474.273				
0.18	-73179.048				
0.18	-69248.594				
0.181	-70132.552				
0.181	-67149.195				
0.182	-68191.002				
0.182	-64434.183				
0.182	-65933.754				
0.183	-62129.58				
0.183	-64560.463				
0.184	-58783.169				
0.184	-63850.14				
0.184	-54379.167				
0.185	-68064.723				
0.185	14553.728				
0.186	87464.431				
0.186	71695.262				
0.186	79587.739				
0.187	71884.681				
0.187	74899.608				
0.188	70306.186				
0.188	72326.66				
0.188	68127.862				
0.189	69122.314				
0.189	66107.388				
0.19	67291.26				
0.19	63455.516				
0.19	64939.302				
0.191	61008.848				
0.191	63676.505				
0.192	57646.653				
0.192	62855.688				
0.192	53226.866				
0.193	67354.4				
0.193	-9407.833				
0.194	-88616.733				
0.194	-72800.209				
0.194	-80834.75				
0.195	-73052.768				
0.195	-76130.834				
0.196	-71442.703				
0.196	-73510.532				
0.196	-69406.444				
0.197	-70385.111				
0.197	-67385.969				
0.198	-68522.486				
0.198	-64844.592				
0.198	-66028.463				
0.199	-62429.494				
0.199	-64765.667				
0.2	-59209.363				
0.2	-63723.86				
0.2	-54947.426				
0.201	-67796.378				
0.201	-9976.091				
0.202	85017.763				
0.202	72737.069				
0.202	79287.825				
0.203	72595.004				
0.203	74868.038				
0.204	70685.025				
0.204	72389.8				
0.204	68664.551				
0.205	69185.454				
0.205	66391.517				
