Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	-66454.657				
0	-68711.906				
0.001	-54852.716				
0.001	60361.665				
0.002	73605.241				
0.002	70858.659				
0.002	62240.074				
0.003	-53416.285				
0.003	-71395.348				
0.004	-64165.839				
0.004	-66344.163				
0.004	44750.345				
0.005	78861.631				
0.005	66154.743				
0.006	73179.048				
0.006	-37189.352				
0.006	-76067.694				
0.007	-60440.59				
0.007	-73826.231				
0.008	26029.389				
0.008	82776.3				
0.008	62966.182				
0.009	79824.513				
0.009	-18484.181				
0.01	-79129.975				
0.01	-58451.685				
0.01	-77204.211				
0.011	5903.573				
0.011	84181.161				
0.012	61877.02				
0.012	82255.396				
0.012	1909.979				
0.013	-79650.879				
0.013	-58562.18				
0.014	-77298.921				
0.014	-14269.599				
0.014	82097.547				
0.015	63266.096				
0.015	81260.944				
0.016	22209.431				
0.016	-76683.308				
0.016	-60756.289				
0.017	-74678.618				
0.017	-33101.049				
0.018	75894.06				
0.018	66675.647				
0.018	77709.33				
0.019	41009.311				
0.019	-69722.143				
0.02	-64639.387				
0.02	-70479.821				
0.02	-49533.186				
0.021	65365.495				
0.021	71616.337				
0.022	72768.639				
0.022	57157.319				
0.022	-58577.965				
0.023	-69564.293				
0.023	-65744.334				
0.024	-62539.989				
0.024	50764.413				
0.024	77030.577				
0.025	67780.593				
0.025	69643.218				
0.026	-43534.904				
0.026	-74473.414				
0.026	-61640.246				
0.027	-71442.703				
0.027	33164.189				
0.028	81560.858				
0.028	63960.634				
0.028	77804.039				
0.029	-25524.271				
0.029	-78246.018				
0.03	-59035.729				
0.03	-76430.748				
0.03	13464.566				
0.031	84007.526				
0.031	62019.085				
0.032	81844.988				
0.032	-5698.368				
0.032	-79808.728				
0.033	-58293.836				
0.033	-77661.975				
0.034	-6819.1				
0.034	83328.773				
0.034	62476.849				
0.035	81955.482				
0.035	14806.287				
0.036	-78214.448				
0.036	-59698.697				
0.036	-75862.49				
0.037	-26376.658				
0.037	78735.352				
0.038	65176.076				
0.038	79256.255				
0.038	34300.705				
0.039	-72768.639				
0.039	-63045.107				
0.04	-72121.456				
0.04	-43882.173				
0.04	69706.358				
0.041	69674.788				
0.041	74583.909				
0.042	51553.66				
0.042	-63108.247				
0.042	-67654.314				
0.043	-67480.679				
0.043	-58120.201				
0.044	56683.771				
0.044	75073.242				
0.044	69627.433				
0.045	65460.205				
0.045	-49470.046				
0.046	-72705.499				
0.046	-63092.462				
0.046	-68664.551				
0.047	40030.644				
0.047	80045.503				
0.048	65191.861				
0.048	75294.232				
0.048	-32453.866				
0.049	-77046.361				
0.049	-59761.837				
0.05	-75025.887				
0.05	20978.204				
0.05	83439.268				
0.051	62445.279				
0.051	80818.966				
0.052	-13227.792				
0.052	-79571.954				
0.052	-58246.481				
0.053	-77583.05				
0.053	757.678				
0.054	84007.526				
0.054	62003.3				
0.054	82334.321				
0.055	7213.724				
0.055	-79224.685				
0.056	-58893.664				
0.056	-76778.017				
0.056	-19304.999				
0.057	80929.46				
0.057	63944.849				
0.058	80503.266				
0.058	27276.401				
0.058	-75294.232				
0.059	-61592.891				
0.059	-73699.951				
0.06	-37694.471				
0.06	73542.102				
0.06	67906.873				
0.061	76509.673				
0.061	45508.023				
0.062	-67164.98				
0.062	-65870.614				
0.062	-69217.024				
0.063	-53195.296				
0.063	61955.945				
0.064	73005.413				
0.064	71474.273				
0.064	60708.934				
0.065	-55073.705				
0.065	-70874.444				
0.066	-64592.033				
0.066	-65176.076				
0.066	46581.4				
0.067	78309.158				
0.067	66691.432				
0.068	72200.381				
0.068	-39288.751				
0.068	-75578.361				
0.069	-60819.429				
0.069	-73226.403				
0.07	28286.638				
0.07	82413.246				
0.07	63124.032				
0.071	79224.685				
0.071	-20567.795				
0.072	-79019.481				
0.072	-58546.395				
0.072	-77014.792				
0.073	8334.456				
0.073	84260.086				
0.074	61892.805				
0.074	82239.611				
0.074	-394.624				
0.075	-79777.159				
0.075	-58435.9				
0.076	-77456.77				
0.076	-11996.565				
0.076	82507.956				
0.077	62997.752				
0.077	81481.934				
0.078	19952.182				
0.078	-77219.996				
0.078	-60361.665				
0.079	-75136.382				
0.079	-31001.65				
0.08	76872.727				
0.08	66170.528				
0.08	78151.308				
0.081	39036.192				
0.081	-70685.025				
0.082	-64102.699				
0.082	-70969.154				
0.082	-47907.336				
0.083	66723.001				
0.083	71048.079				
0.084	73336.897				
0.084	55547.254				
0.084	-59951.256				
0.085	-68980.25				
0.085	-66170.528				
0.086	-61292.977				
0.086	52658.607				
0.086	76399.178				
0.087	68301.497				
0.087	68364.637				
0.088	-45429.098				
0.088	-73999.865				
0.088	-62050.655				
0.089	-70748.165				
0.089	35184.663				
0.09	81213.589				
0.09	64244.764				
0.09	77141.071				
0.091	-27623.67				
0.091	-77977.674				
0.092	-59162.008				
0.092	-75988.77				
0.092	15848.094				
0.093	83897.032				
0.093	62098.01				
0.094	81545.073				
0.094	-8002.972				
0.094	-79824.513				
0.095	-58230.696				
0.095	-77693.545				
0.096	-4530.282				
0.096	83597.117				
0.096	62334.784				
0.097	82144.902				
0.097	12533.254				
0.098	-78577.502				
0.098	-59414.568				
0.098	-76272.899				
0.099	-24229.905				
0.099	79445.675				
0.1	64686.742				
0.1	79603.524				
0.1	32011.887				
0.101	-73636.811				
0.101	-62508.419				
0.102	-72642.359				
0.102	-41861.699				
0.102	71048.079				
0.103	69122.314				
0.103	75231.092				
0.104	49706.821				
0.104	-64497.323				
0.104	-67086.055				
0.105	-68064.723				
0.105	-56510.136				
0.106	58530.61				
0.106	74331.349				
0.106	70148.336				
0.107	63960.634				
0.107	-51332.671				
0.108	-72105.671				
0.108	-63518.656				
0.108	-67591.174				
0.109	42224.752				
0.109	79556.169				
0.11	65602.27				
0.11	74347.134				
0.11	-34616.405				
0.111	-76667.523				
0.111	-60045.966				
0.112	-74504.984				
0.112	23361.732				
0.112	83155.139				
0.113	62618.913				
0.113	80329.632				
0.114	-15563.965				
0.114	-79382.535				
0.114	-58325.406				
0.115	-77519.91				
0.115	3141.206				
0.116	84133.806				
0.116	61861.236				
0.116	82350.106				
0.117	4735.486				
0.117	-79508.814				
0.118	-58735.815				
0.118	-77077.931				
0.118	-16984.611				
0.119	81497.719				
0.119	63597.58				
0.12	80866.32				
0.12	24924.443				
0.12	-75957.2				
0.121	-61166.698				
0.121	-74126.145				
0.122	-35579.287				
0.122	74741.758				
0.122	67275.475				
0.123	76999.007				
0.123	43534.904				
0.124	-68333.067				
0.124	-65381.28				
0.124	-69753.713				
0.125	-51553.66				
0.125	63613.365				
0.126	72389.8				
0.126	72074.101				
0.126	59067.299				
0.127	-56778.48				
