Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	69816.852				
0	67354.4				
0.001	66549.367				
0.001	66644.077				
0.002	56446.996				
0.002	-56304.932				
0.002	-74741.758				
0.003	-68822.4				
0.003	-70874.444				
0.004	-66738.786				
0.004	-68427.776				
0.004	-64355.258				
0.005	-64465.753				
0.005	44261.012				
0.006	77298.921				
0.006	67070.27				
0.006	71853.112				
0.007	65618.055				
0.007	68932.895				
0.008	63313.451				
0.008	65807.474				
0.008	-42319.462				
0.009	-78309.158				
0.009	-66833.496				
0.01	-72847.564				
0.01	-65333.925				
0.01	-70353.541				
0.011	-61940.16				
0.011	-71221.713				
0.012	28444.487				
0.012	80140.212				
0.012	65333.925				
0.013	73415.822				
0.013	64339.473				
0.014	70685.025				
0.014	60945.708				
0.014	71884.681				
0.015	-26187.239				
0.015	-80976.815				
0.016	-65523.345				
0.016	-74236.64				
0.016	-64386.828				
0.017	-71679.477				
0.017	-60630.009				
0.018	-74773.328				
0.018	11033.683				
0.018	81466.149				
0.019	64560.463				
0.019	74362.919				
0.02	63739.645				
0.02	71616.337				
0.02	59888.116				
0.021	74899.608				
0.021	-8618.585				
0.022	-82002.837				
0.022	-65112.936				
0.022	-74804.898				
0.023	-64323.688				
0.023	-72168.811				
0.024	-60424.805				
0.024	-75594.146				
0.024	-6740.175				
0.025	80582.191				
0.025	64876.162				
0.026	74347.134				
0.026	64007.989				
0.026	71632.122				
0.027	60061.751				
0.027	75167.952				
0.028	9313.123				
0.028	-80582.191				
0.028	-65807.474				
0.029	-74489.199				
0.029	-65128.721				
0.03	-71726.832				
0.03	-61466.612				
0.03	-74236.64				
0.031	-24182.55				
0.031	76714.877				
0.032	66659.862				
0.032	73321.112				
0.032	65207.646				
0.033	70827.09				
0.033	61356.117				
0.034	73415.822				
0.034	26345.089				
0.034	-76383.393				
0.035	-67764.808				
0.035	-73321.112				
0.036	-66596.722				
0.036	-70495.605				
0.036	-63423.946				
0.037	-71553.197				
0.037	-39809.654				
0.038	69659.003				
0.038	69359.089				
0.038	71616.337				
0.039	67086.055				
0.039	69280.164				
0.04	63534.441				
0.04	70400.896				
0.04	41814.344				
0.041	-68932.895				
0.041	-70779.735				
0.042	-71458.488				
0.042	-68585.626				
0.042	-68901.325				
0.043	-65823.259				
0.043	-68159.432				
0.044	-53053.231				
0.044	59446.138				
0.044	72973.843				
0.045	69374.874				
0.045	69295.949				
0.046	67464.894				
0.046	66044.248				
0.046	66849.281				
0.047	54742.221				
0.047	-58167.556				
0.048	-74331.349				
0.048	-69280.164				
0.048	-70732.38				
0.049	-67149.195				
0.049	-68238.357				
0.05	-64955.087				
0.05	-63392.376				
0.05	46202.561				
0.051	76635.953				
0.051	67164.98				
0.052	71458.488				
0.052	65744.334				
0.052	68490.916				
0.053	63644.935				
0.053	64560.463				
0.054	-44529.356				
0.054	-77961.889				
0.054	-67212.335				
0.055	-72800.209				
0.055	-65633.84				
0.056	-70353.541				
0.056	-62318.999				
0.056	-70606.1				
0.057	30433.392				
0.057	79714.019				
0.058	65397.065				
0.058	73163.263				
0.058	64323.688				
0.059	70369.326				
0.059	61135.128				
0.06	71269.068				
0.06	-28444.487				
0.06	-80818.966				
0.061	-65696.979				
0.061	-74173.5				
0.062	-64623.603				
0.062	-71742.617				
0.062	-60835.213				
0.063	-74552.339				
0.063	13133.082				
0.064	81260.944				
0.064	64513.108				
0.064	74236.64				
0.065	63692.29				
0.065	71474.273				
0.066	59872.331				
0.066	74647.048				
0.066	-10781.124				
0.067	-82113.332				
0.067	-65176.076				
0.068	-74852.253				
0.068	-64355.258				
0.068	-72263.52				
0.069	-60487.945				
0.069	-75688.855				
0.07	-4909.121				
0.07	80676.901				
0.07	64844.592				
0.071	74315.564				
0.071	63881.71				
0.072	71679.477				
0.072	59935.471				
0.072	75183.737				
0.073	7182.154				
0.073	-81008.385				
0.074	-65696.979				
0.074	-74662.833				
0.074	-65018.226				
0.075	-71884.681				
0.075	-61403.472				
0.076	-74552.339				
0.076	-22272.57				
0.076	77267.351				
0.077	66407.302				
0.077	73494.747				
0.078	64970.871				
0.078	70921.799				
0.078	61166.698				
0.079	73605.241				
0.079	24529.819				
0.08	-77077.931				
0.08	-67575.389				
0.08	-73542.102				
0.081	-66423.087				
0.081	-70716.595				
0.082	-63171.387				
0.082	-71916.251				
0.082	-38183.804				
0.083	70558.745				
0.083	69090.745				
0.084	71742.617				
0.084	66786.141				
0.084	69453.798				
0.085	63171.387				
0.085	70716.595				
0.086	40267.418				
0.086	-69879.992				
0.086	-70448.251				
0.087	-71711.047				
0.087	-68427.776				
0.088	-69090.745				
0.088	-65570.7				
0.088	-68538.271				
0.089	-51837.79				
0.089	60614.224				
0.09	72626.574				
0.09	69611.648				
0.09	68948.68				
0.091	67654.314				
0.091	65665.409				
0.092	67196.55				
0.092	53510.995				
0.092	-59461.922				
0.093	-74015.65				
0.093	-69516.938				
0.094	-70558.745				
0.094	-67338.615				
0.094	-68001.583				
0.095	-65286.571				
0.095	-62539.989				
0.096	47749.486				
0.096	76178.189				
0.096	67322.83				
0.097	71221.713				
0.097	65839.044				
0.098	68238.357				
0.098	63929.065				
0.098	63771.215				
0.099	-46028.926				
0.099	-77614.62				
0.1	-67464.894				
0.1	-72516.08				
0.1	-65775.904				
0.101	-70132.552				
0.101	-62618.913				
0.102	-69927.347				
0.102	32453.866				
0.102	79350.965				
0.103	65586.485				
0.103	72973.843				
0.104	64528.893				
0.104	70132.552				
0.104	61324.547				
0.105	70574.53				
0.105	-30670.166				
0.106	-80519.051				
0.106	-65870.614				
0.106	-74110.36				
0.107	-64718.312				
0.107	-71568.982				
0.108	-60993.063				
0.108	-74189.285				
0.108	15327.191				
0.109	81197.804				
0.109	64560.463				
0.11	74126.145				
0.11	63723.86				
0.11	71426.918				
0.111	59967.041				
0.111	74315.564				
0.112	-13212.007				
0.112	-82018.622				
0.112	-65128.721				
0.113	-74931.178				
0.113	-64402.613				
0.114	-72279.305				
0.114	-60535.299				
0.114	-75641.501				
0.115	-2509.808				
0.115	80929.46				
0.116	64734.097				
0.116	74331.349				
0.116	63881.71				
0.117	71695.262				
0.117	59777.622				
0.118	75341.586				
0.118	4814.411				
0.118	-81308.299				
0.119	-65539.13				
0.119	-74789.113				
0.12	-64907.732				
0.12	-71979.391				
0.12	-61229.837				
0.121	-74789.113				
0.121	-20110.032				
0.122	77835.609				
0.122	66028.463				
0.122	73652.596				
0.123	64876.162				
0.123	71063.864				
0.124	60929.923				
0.124	73952.51				
0.124	22351.495				
0.125	-77804.039				
0.125	-67370.185				
0.126	-73763.091				
0.126	-66233.668				
0.126	-70969.154				
0.127	-62950.397				
0.127	-72263.52				
0.128	-36226.47				
0.128	71663.692				
0.128	68664.551				
0.129	72058.316				
0.129	66533.582				
0.13	69659.003				
0.13	62839.903				
0.13	71111.219				
0.131	38341.654				
0.131	-71048.079				
0.132	-70053.627				
0.132	-72042.531				
0.132	-68143.647				
0.133	-69280.164				
0.133	-65255.001				
0.134	-69011.82				
0.134	-50369.789				
0.134	62019.085				
0.135	72121.456				
0.135	69895.777				
0.136	68711.906				
0.136	67891.088				
0.136	65412.85				
0.137	67717.454				
0.137	51964.069				
0.138	-60929.923				
0.138	-73573.672				
0.138	-69864.207				
0.139	-70290.401				
0.139	-67512.249				
0.14	-67733.238				
0.14	-65586.485				
0.14	-61340.332				
0.141	49422.692				
0.141	75815.135				
0.142	67606.959				
0.142	70937.584				
0.142	66044.248				
0.143	67891.088				
0.143	64260.549				
0.144	62634.698				
0.144	-47828.411				
0.144	-77219.996				
0.145	-67717.454				
0.145	-72310.875				
0.146	-65870.614				
0.146	-69895.777				
0.146	-62871.473				
0.147	-69232.809				
0.147	34095.501				
0.148	79066.836				
0.148	65728.549				
0.148	72815.994				
0.149	64576.248				
0.149	70022.057				
0.15	61592.891				
0.15	69990.487				
0.15	-32059.242				
0.151	-80250.707				
0.151	-65949.539				
0.152	-73984.08				
0.152	-64765.667				
0.152	-71458.488				
0.153	-61040.418				
0.153	-73952.51				
0.154	17174.03				
0.154	81071.525				
0.154	64592.033				
0.155	73984.08				
0.155	63771.215				
0.156	71269.068				
0.156	60061.751				
0.156	74078.79				
0.157	-15232.481				
0.157	-81939.697				
0.158	-65144.506				
0.158	-74804.898				
0.158	-64386.828				
0.159	-72200.381				
0.159	-60487.945				
0.16	-75688.855				
0.16	-662.968				
0.16	81039.955				
0.161	64639.387				
0.161	74347.134				
0.162	63755.43				
0.162	71695.262				
0.162	59761.837				
0.163	75294.232				
0.163	2888.647				
0.164	-81560.858				
0.164	-65428.635				
0.164	-74804.898				
0.165	-64813.022				
0.165	-72010.961				
0.166	-61071.988				
0.166	-75010.102				
0.166	-18200.052				
0.167	78324.943				
0.167	65823.259				
0.168	73763.091				
0.168	64702.527				
0.168	71142.789				
0.169	60740.504				
0.169	74283.994				
0.17	20457.301				
0.17	-78340.728				
0.17	-67022.916				
0.171	-73905.156				
0.171	-66044.248				
0.172	-71079.649				
0.172	-62729.408				
0.172	-72689.714				
0.173	-34647.974				
0.173	72468.725				
0.174	68348.852				
0.174	72247.735				
0.174	66375.732				
0.175	69879.992				
0.175	62650.483				
0.176	71458.488				
0.176	36794.728				
0.176	-71868.896				
0.177	-69674.788				
0.177	-72184.596				
0.178	-67859.518				
0.178	-69516.938				
0.178	-64986.656				
0.179	-69438.014				
0.179	-48870.218				
0.18	63266.096				
0.18	71679.477				
0.18	70211.476				
0.181	68490.916				
0.181	68143.647				
0.182	65097.151				
0.182	68017.368				
0.182	50622.348				
0.183	-62303.214				
0.183	-73147.478				
0.184	-70164.121				
0.184	-69990.487				
0.184	-67701.669				
0.185	-67433.324				
0.185	-66044.248				
0.186	-60298.525				
0.186	50938.047				
0.186	75452.081				
0.187	67922.658				
0.187	70716.595				
0.188	66296.808				
0.188	67654.314				
0.188	64607.818				
0.189	61529.751				
0.189	-49580.541				
0.19	-76778.017				
0.19	-67954.228				
0.19	-72074.101				
0.191	-66091.603				
0.191	-69674.788				
0.192	-63187.172				
0.192	-68475.131				
0.192	36163.33				
0.193	78703.782				
0.193	65949.539				
0.194	72610.789				
0.194	64765.667				
0.194	69785.283				
0.195	61877.02				
0.195	69280.164				
0.196	-34332.275				
0.196	-79982.363				
0.196	-66123.173				
0.197	-73810.446				
0.197	-64844.592				
0.198	-71363.778				
0.198	-61245.622				
0.198	-73431.607				
0.199	19399.709				
0.199	80913.675				
0.2	64655.172				
0.2	73952.51				
0.2	63818.57				
0.201	71190.143				
0.201	60140.676				
0.202	73715.736				
0.202	-17174.03				
0.202	-81908.127				
0.203	-65207.646				
0.203	-74741.758				
0.204	-64402.613				
0.204	-72184.596				
0.204	-60519.514				
0.205	-75578.361				
0.205	1578.495				
0.206	81166.235				
0.206	64544.678				
0.206	74394.489				
0.207	63771.215				
0.207	71663.692				
0.208	59714.482				
0.208	75262.662				
0.208	536.688				
0.209	-81702.923				
0.209	-65412.85				
0.21	-74836.468				
0.21	-64686.742				
0.21	-72121.456				
0.211	-60945.708				
0.211	-75167.952				
0.212	-16132.223				
0.212	78782.706				
0.212	65633.84				
0.213	73857.801				
0.213	64434.183				
0.214	71284.853				
0.214	60630.009				
0.214	74362.919				
0.215	18405.257				
0.215	-78830.061				
0.216	-66770.356				
0.216	-73968.295				
0.216	-65870.614				
0.217	-71190.143				
0.217	-62524.204				
0.218	-73005.413				
0.218	-32611.715				
0.218	73368.467				
0.219	68001.583				
0.219	72531.865				
0.22	66060.033				
0.22	70037.842				
0.22	62366.354				
0.221	71884.681				
0.221	34774.254				
0.222	-72958.058				
0.222	-69311.734				
0.222	-72405.585				
0.223	-67575.389				
0.223	-69722.143				
0.224	-64670.957				
0.224	-69864.207				
0.224	-47133.873				
0.225	64655.172				
0.225	71190.143				
0.226	70448.251				
0.226	68143.647				
0.226	68380.422				
0.227	64734.097				
0.227	68522.486				
0.228	48964.928				
0.228	-63723.86				
0.228	-72610.789				
0.229	-70369.326				
0.229	-69737.928				
0.23	-67938.443				
0.23	-67117.625				
0.23	-66454.657				
0.231	-59004.159				
0.231	52705.962				
0.232	74915.393				
0.232	68206.787				
0.232	70448.251				
0.233	66517.797				
0.233	67338.615				
0.234	65018.226				
0.234	60314.31				
0.234	-51380.026				
0.235	-76336.039				
0.235	-68222.572				
0.236	-71789.972				
0.236	-66312.593				
0.236	-69374.874				
0.237	-63534.441				
0.237	-67512.249				
0.238	38373.224				
0.238	78293.373				
0.238	66186.313				
0.239	72421.37				
0.239	64923.517				
0.24	69485.368				
0.24	62224.289				
0.24	68427.776				
0.241	-36463.244				
0.241	-79619.309				
0.242	-66344.163				
0.242	-73621.026				
0.242	-65002.441				
0.243	-71127.004				
0.243	-61403.472				
0.244	-72989.628				
0.244	21720.097				
0.244	80755.826				
0.245	64860.377				
0.245	73810.446				
0.246	63881.71				
0.246	71048.079				
0.246	60330.095				
0.247	73321.112				
0.247	-19604.913				
0.248	-81766.063				
0.248	-65255.001				
0.248	-74662.833				
0.249	-64434.183				
0.249	-72026.746				
0.25	-60487.945				
0.25	-75467.866				
0.25	4025.163				
0.251	81260.944				
0.251	64481.538				
0.252	74347.134				
0.252	63723.86				
0.252	71711.047				
0.253	59667.127				
0.253	75246.877				
0.254	-1862.625				
0.254	-81860.772				
0.254	-65239.216				
0.255	-74946.963				
0.255	-64623.603				
0.256	-72168.811				
0.256	-60835.213				
0.256	-75388.941				
0.257	-13496.136				
0.257	79366.75				
0.258	65428.635				
0.258	73984.08				
0.258	64339.473				
0.259	71363.778				
0.259	60361.665				
0.26	74678.618				
0.26	15942.804				
0.26	-79414.105				
0.261	-66486.227				
0.261	-74205.07				
0.262	-65665.409				
0.262	-71395.348				
0.262	-62176.935				
0.263	-73431.607				
0.263	-30275.542				
0.264	74441.844				
0.264	67480.679				
0.264	72721.284				
0.265	65807.474				
0.265	70258.831				
0.266	62019.085				
0.266	72326.66				
0.266	32374.941				
0.267	-74031.435				
0.267	-68869.755				
0.268	-72752.854				
0.268	-67354.4				
0.268	-69990.487				
0.269	-64339.473				
0.269	-70337.756				
0.27	-45144.969				
0.27	66170.528				
0.27	70732.38				
0.271	70748.165				
0.271	67749.023				
0.272	68632.981				
0.272	64371.043				
0.272	69043.39				
0.273	47007.594				
0.273	-65286.571				
0.274	-72074.101				
0.274	-70700.81				
0.274	-69406.444				
0.275	-68254.142				
0.275	-66801.926				
0.276	-66975.561				
0.276	-57409.878				
0.276	54679.081				
0.277	74378.704				
0.277	68490.916				
0.278	70100.982				
0.278	66691.432				
0.278	66912.421				
0.279	65570.7				
0.279	58830.524				
0.28	-53321.575				
0.28	-75815.135				
0.28	-68538.271				
0.281	-71505.843				
0.281	-66517.797				
0.282	-69138.099				
0.282	-63850.14				
0.282	-66549.367				
0.283	40330.558				
0.283	77882.964				
0.284	66359.947				
0.284	72184.596				
0.284	65097.151				
0.285	69232.809				
0.285	62508.419				
0.286	67606.959				
0.286	-38483.718				
0.286	-79145.76				
0.287	-66565.152				
0.287	-73447.392				
0.288	-65160.291				
0.288	-70969.154				
0.288	-61656.031				
0.289	-72484.51				
0.289	24103.625				
0.29	80487.481				
0.29	64939.302				
0.29	73668.381				
0.291	64055.344				
0.291	70890.229				
0.292	60503.729				
0.292	72847.564				
0.292	-21814.807				
0.293	-81513.504				
0.293	-65397.065				
0.294	-74599.694				
0.294	-64465.753				
0.294	-71963.606				
0.295	-60630.009				
0.295	-75294.232				
0.296	6124.562				
0.296	81355.654				
0.296	64513.108				
0.297	74362.919				
0.297	63739.645				
0.298	71647.907				
0.298	59746.052				
0.298	75183.737				
0.299	-4104.088				
0.299	-81908.127				
0.3	-65239.216				
0.3	-74978.532				
0.3	-64576.248				
0.301	-72216.165				
0.301	-60740.504				
0.302	-75483.651				
0.302	-11617.726				
0.302	79745.589				
0.303	65255.001				
0.303	74110.36				
0.304	64260.549				
0.304	71490.058				
0.304	60298.525				
0.305	74820.683				
0.305	13827.62				
0.306	-79903.438				
0.306	-66344.163				
0.306	-74315.564				
0.307	-65491.775				
0.307	-71584.767				
0.308	-61987.515				
0.308	-73668.381				
0.308	-28523.412				
0.309	75120.597				
0.309	67243.905				
0.31	72879.134				
0.31	65696.979				
0.31	70432.466				
0.311	61877.02				
0.311	72626.574				
0.312	30764.876				
0.312	-74741.758				
0.312	-68617.196				
0.313	-72926.488				
0.313	-67212.335				
0.314	-70179.906				
0.314	-64102.699				
0.314	-70716.595				
0.315	-43613.828				
0.315	67243.905				
0.316	70321.971				
0.316	71048.079				
0.316	67606.959				
0.317	68759.261				
0.317	64039.559				
0.318	69469.583				
0.318	45381.743				
0.318	-66470.442				
0.319	-71711.047				
0.319	-70937.584				
0.32	-69169.669				
0.32	-68411.992				
0.32	-66470.442				
0.321	-67354.4				
0.321	-56210.222				
0.322	56147.082				
0.322	73999.865				
0.322	68775.045				
0.323	69879.992				
0.323	66928.206				
0.324	66659.862				
0.324	65949.539				
0.324	57583.513				
0.325	-54947.426				
0.325	-75388.941				
0.326	-68759.261				
0.326	-71332.208				
0.326	-66707.216				
0.327	-68790.83				
0.327	-64197.409				
0.328	-65665.409				
0.328	42287.892				
0.328	77472.555				
0.329	66659.862				
0.329	71884.681				
0.33	65270.786				
0.33	68980.25				
0.33	62824.118				
0.331	66644.077				
0.331	-40598.902				
0.332	-78798.491				
0.332	-66754.571				
0.332	-73147.478				
0.333	-65286.571				
0.333	-70795.52				
0.334	-61813.881				
0.334	-71947.821				
0.334	26171.454				
0.335	80219.137				
0.335	65081.366				
0.336	73589.456				
0.336	64071.129				
0.336	70700.81				
0.337	60693.149				
0.337	72358.23				
0.338	-24182.55				
0.338	-81245.159				
0.338	-65491.775				
0.339	-74441.844				
0.339	-64544.678				
0.34	-71947.821				
0.34	-60677.364				
0.34	-75010.102				
0.341	8665.94				
0.341	81371.439				
0.342	64513.108				
0.342	74331.349				
0.342	63692.29				
0.343	71600.552				
0.343	59761.837				
0.344	74962.748				
0.344	-6566.541				
0.344	-82018.622				
0.345	-65128.721				
0.345	-74978.532				
0.346	-64497.323				
0.346	-72263.52				
0.346	-60614.224				
0.347	-75657.285				
0.347	-9076.349				
0.348	80108.643				
0.348	65034.011				
0.348	74189.285				
0.349	64150.054				
0.349	71568.982				
0.35	60109.106				
0.35	75041.672				
0.35	11270.457				
0.351	-80361.202				
0.351	-66012.678				
0.352	-74473.414				
0.352	-65270.786				
