Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.118	87448.646				
0.118	47039.164				
0.119	-51237.961				
0.119	-79366.75				
0.12	-6929.595				
0.12	80961.03				
0.12	62397.924				
0.121	-36226.47				
0.121	-82492.171				
0.122	-24703.453				
0.122	70748.165				
0.122	74710.188				
0.123	-19241.859				
0.123	-81971.267				
0.124	-41009.311				
0.124	57315.169				
0.124	83707.612				
0.125	-1104.947				
0.125	-77946.104				
0.126	-55215.77				
0.126	41372.365				
0.126	88711.443				
0.127	17489.729				
0.127	-70542.96				
0.128	-66849.281				
0.128	23645.861				
0.128	89421.766				
0.129	35531.932				
0.129	-59967.041				
0.13	-75483.651				
0.13	5382.669				
0.13	85838.581				
0.131	52216.629				
0.131	-46676.11				
0.132	-80692.686				
0.132	-12880.523				
0.132	78088.168				
0.133	66675.647				
0.133	-30875.37				
0.134	-82713.16				
0.134	-30243.972				
0.134	66691.432				
0.135	78135.523				
0.135	-13464.566				
0.136	-81024.17				
0.136	-45839.507				
0.136	52390.263				
0.137	85870.151				
0.137	4924.906				
0.138	-75862.49				
0.138	-59193.578				
0.138	35705.566				
0.139	89500.69				
0.139	23456.442				
0.14	-67464.894				
0.14	-70006.272				
0.14	17789.643				
0.141	88743.013				
0.141	41104.021				
0.142	-55957.663				
0.142	-77535.695				
0.142	-615.613				
0.143	83739.182				
0.143	57267.814				
0.144	-41672.279				
0.144	-81813.418				
0.144	-18626.246				
0.145	74678.618				
0.145	70842.874				
0.146	-25287.497				
0.146	-82586.88				
0.146	-35516.147				
0.147	62271.644				
0.147	81103.095				
0.148	-7513.638				
0.148	-79777.159				
0.148	-50385.574				
0.149	47291.723				
0.149	87464.431				
0.15	10986.328				
0.15	-73510.532				
0.15	-63108.247				
0.151	30022.983				
0.151	89611.185				
0.152	29375.8				
0.152	-63929.065				
0.152	-72879.134				
0.153	11886.071				
0.153	87590.711				
0.154	46581.4				
0.154	-51616.8				
0.154	-79256.255				
0.155	-6519.186				
0.155	81229.374				
0.156	62034.87				
0.156	-36542.169				
0.156	-82397.461				
0.157	-24261.475				
0.157	71079.649				
0.158	74489.199				
0.158	-19715.408				
0.158	-81987.052				
0.159	-40551.547				
0.159	57725.578				
0.16	83502.408				
0.16	-1515.356				
0.16	-78088.168				
0.161	-54852.716				
0.161	41798.559				
0.162	88695.658				
0.162	16921.471				
0.162	-70779.735				
0.163	-66659.862				
0.163	24182.55				
0.164	89469.12				
0.164	35011.028				
0.164	-60266.955				
0.165	-75215.307				
0.165	5919.358				
0.166	85964.861				
0.166	51853.575				
0.166	-47054.948				
0.167	-80708.471				
0.167	-12264.909				
0.168	78324.943				
0.168	66328.378				
0.168	-31285.779				
0.169	-82650.02				
0.169	-29801.994				
0.17	67054.485				
0.17	77804.039				
0.17	-13985.469				
0.171	-81118.88				
0.171	-45429.098				
0.172	52863.812				
0.172	85664.946				
0.172	4293.508				
0.173	-76067.694				
0.173	-58956.804				
0.174	36194.9				
0.174	89469.12				
0.174	22825.044				
0.175	-67796.378				
0.175	-69801.067				
0.176	18357.902				
0.176	88790.367				
0.176	40614.687				
0.177	-56257.577				
0.177	-77298.921				
0.178	-15.785				
0.178	83991.741				
0.178	56794.265				
0.179	-42161.613				
0.179	-81734.493				
0.18	-18105.342				
0.18	75025.887				
0.18	70432.466				
0.181	-25903.11				
0.181	-82476.386				
0.182	-35121.523				
0.182	62808.333				
0.182	80850.535				
0.183	-8097.682				
0.183	-79856.083				
0.184	-50133.015				
0.184	47591.637				
0.184	87369.722				
0.185	10418.07				
0.185	-73715.736				
0.186	-62745.193				
0.186	30575.456				
0.186	89674.325				
0.187	28760.187				
0.187	-64355.258				
0.188	-72468.725				
0.188	12391.189				
0.188	87701.206				
0.189	46107.851				
0.189	-52011.424				
0.19	-79145.76				
0.19	-5919.358				
0.19	81560.858				
0.191	61482.397				
0.191	-37047.288				
0.192	-82365.891				
0.192	-23787.926				
0.192	71442.703				
0.193	74126.145				
0.193	-20220.526				
0.194	-82097.547				
0.194	-40125.354				
0.194	58151.771				
0.195	83407.698				
0.195	-2178.324				
0.196	-78230.233				
0.196	-54442.307				
0.196	42287.892				
0.197	88553.593				
0.197	16479.492				
0.198	-71016.509				
0.198	-66328.378				
0.198	24766.593				
0.199	89563.83				
0.199	34474.34				
0.2	-60598.439				
0.2	-75073.242				
0.2	6456.046				
0.201	86154.28				
0.201	51395.811				
0.202	-47339.078				
0.202	-80582.191				
0.202	-11807.146				
0.203	78687.997				
0.203	65917.969				
0.204	-31822.468				
0.204	-82697.375				
0.204	-29107.456				
0.205	67559.604				
0.205	77504.125				
0.206	-14490.588				
0.206	-81229.374				
0.206	-45018.689				
0.207	53305.79				
0.207	85459.742				
0.208	3835.744				
0.208	-76257.114				
0.208	-58625.32				
0.209	36842.083				
0.209	89327.056				
0.21	22225.216				
0.21	-68033.153				
0.21	-69438.014				
0.211	18894.59				
0.211	88853.507				
0.212	40188.493				
0.212	-56731.125				
0.212	-77235.781				
0.213	599.828				
0.213	84149.591				
0.214	56273.362				
0.214	-42698.301				
0.214	-81623.998				
0.215	-17489.729				
0.215	75499.436				
0.216	69958.917				
0.216	-26502.938				
0.216	-82571.095				
0.217	-34505.91				
0.217	63329.236				
0.218	80440.127				
0.218	-8697.51				
0.218	-79998.148				
0.219	-49580.541				
0.219	48159.895				
0.22	87196.087				
0.22	9786.672				
0.22	-74031.435				
0.221	-62366.354				
0.221	31206.854				
0.222	89658.54				
0.222	27970.939				
0.222	-64781.452				
0.223	-72247.735				
0.223	13069.942				
