Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.118	-71789.972				
0.118	-68901.325				
0.119	-68632.981				
0.119	-66233.668				
0.12	-65854.829				
0.12	-64307.903				
0.12	-58893.664				
0.121	55263.125				
0.121	78198.663				
0.122	70479.821				
0.122	73242.187				
0.122	68664.551				
0.123	69990.487				
0.123	66754.571				
0.124	64181.624				
0.124	-49864.67				
0.124	-75720.425				
0.125	-66502.012				
0.125	-70827.09				
0.126	-64449.968				
0.126	-68285.712				
0.126	-61261.407				
0.127	-67338.615				
0.127	40141.139				
0.128	81876.557				
0.128	68380.422				
0.128	75404.726				
0.129	66975.561				
0.129	72310.875				
0.13	63850.14				
0.13	72042.531				
0.13	-34332.275				
0.131	-79256.255				
0.131	-64623.603				
0.132	-72673.929				
0.132	-63155.602				
0.132	-70053.627				
0.133	-59209.363				
0.133	-72468.725				
0.134	23046.033				
0.134	84449.505				
0.134	67007.131				
0.135	76825.372				
0.135	66028.463				
0.136	73826.231				
0.136	62003.3				
0.136	76620.168				
0.137	-16732.051				
0.137	-81497.719				
0.138	-63581.796				
0.138	-73747.306				
0.138	-62666.268				
0.139	-70906.014				
0.139	-58451.685				
0.14	-74599.694				
0.14	4656.561				
0.14	85065.118				
0.141	66723.001				
0.141	77330.491				
0.142	65823.259				
0.142	74426.059				
0.142	61577.106				
0.143	78103.953				
0.143	1641.635				
0.144	-81671.353				
0.144	-63708.075				
0.144	-73826.231				
0.145	-62981.967				
0.145	-70811.305				
0.146	-58988.374				
0.146	-74015.65				
0.146	-13638.2				
0.147	82934.149				
0.147	67891.088				
0.148	76746.447				
0.148	66754.571				
0.148	73936.725				
0.149	62461.064				
0.149	77188.426				
0.15	19920.612				
0.15	-79066.836				
0.15	-65097.151				
0.151	-72989.628				
0.151	-64213.194				
0.152	-69895.777				
0.152	-60645.794				
0.152	-71679.477				
0.153	-30733.306				
0.153	77630.405				
0.154	70290.401				
0.154	75294.232				
0.154	68443.561				
0.155	72642.359				
0.155	64449.968				
0.156	74410.274				
0.156	36842.083				
0.156	-73147.478				
0.157	-67859.518				
0.157	-71316.423				
0.158	-66012.678				
0.158	-68364.637				
0.158	-62903.042				
0.159	-68317.282				
0.159	-45681.657				
0.16	68838.185				
0.16	73763.091				
0.16	73068.553				
0.161	70621.885				
0.161	70779.735				
0.162	67070.27				
0.162	70748.165				
0.162	51616.8				
0.163	-63739.645				
0.163	-71411.133				
0.164	-69074.96				
0.164	-68301.497				
0.164	-66470.442				
0.165	-65586.485				
0.165	-64686.742				
0.166	-57772.932				
0.166	56699.555				
0.166	77725.114				
0.167	70685.025				
0.167	73021.198				
0.168	68838.185				
0.168	69737.928				
0.168	67149.195				
0.169	63139.817				
0.169	-51269.531				
0.17	-75404.726				
0.17	-66738.786				
0.17	-70590.315				
0.171	-64686.742				
0.171	-68096.292				
0.172	-61545.536				
0.172	-66770.356				
0.172	41672.279				
0.173	81576.643				
0.173	68522.486				
0.174	75183.737				
0.174	67212.335				
0.174	72074.101				
0.175	64102.699				
0.175	71521.627				
0.176	-35863.416				
0.176	-78956.341				
0.176	-64813.022				
0.177	-72547.65				
0.177	-63266.096				
0.178	-69943.132				
0.178	-59367.213				
0.178	-72137.241				
0.179	24703.453				
0.179	84291.655				
0.18	67070.27				
0.18	76699.092				
0.18	66075.818				
