Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	-71837.327				
0	52895.382				
0.001	65428.635				
0.001	77141.071				
0.002	-25192.787				
0.002	-72216.165				
0.002	-73005.413				
0.003	-17868.568				
0.003	77677.76				
0.004	66359.947				
0.004	47339.078				
0.004	-74931.178				
0.005	-60282.74				
0.005	-72279.305				
0.006	51932.499				
0.006	65633.84				
0.006	77141.071				
0.007	-23882.636				
0.007	-72421.37				
0.008	-72737.069				
0.008	-19194.504				
0.008	77693.545				
0.009	66123.173				
0.009	48333.53				
0.01	-74536.554				
0.01	-60251.17				
0.01	-72721.284				
0.011	50938.047				
0.011	65760.119				
0.012	77204.211				
0.012	-22698.764				
0.012	-72752.854				
0.013	-72405.585				
0.013	-20409.946				
0.014	77756.684				
0.014	65917.969				
0.014	49280.627				
0.015	-74205.07				
0.015	-60298.525				
0.016	-73163.263				
0.016	50085.66				
0.016	66044.248				
0.017	77141.071				
0.017	-21578.032				
0.018	-73068.553				
0.018	-72216.165				
0.018	-21404.398				
0.019	77677.76				
0.019	65696.979				
0.02	49990.95				
0.02	-73810.446				
0.02	-60298.525				
0.021	-73400.037				
0.021	49438.477				
0.022	66217.883				
0.022	77156.856				
0.022	-20488.871				
0.023	-73289.542				
0.023	-71947.821				
0.024	-22556.7				
0.024	77646.19				
0.024	65460.205				
0.025	51001.187				
0.025	-73431.607				
0.026	-60219.6				
0.026	-73873.586				
0.026	48223.035				
0.027	66486.227				
0.027	77156.856				
0.028	-19052.44				
0.028	-73621.026				
0.028	-71632.122				
0.029	-23961.56				
0.029	77614.62				
0.03	65302.356				
0.03	51885.144				
0.03	-72958.058				
0.031	-60377.45				
0.031	-74173.5				
0.032	47418.002				
0.032	66628.292				
0.032	77188.426				
0.033	-18057.988				
0.033	-73842.016				
0.034	-71363.778				
0.034	-24956.013				
0.034	77567.265				
0.035	65176.076				
0.035	52642.822				
0.036	-72626.574				
0.036	-60345.88				
0.036	-74489.199				
0.037	46502.475				
0.037	66896.636				
0.038	77125.286				
0.038	-16747.836				
0.038	-74126.145				
0.039	-71032.294				
0.039	-26250.379				
0.04	77551.48				
0.04	64860.377				
0.04	53589.92				
0.041	-72089.886				
0.041	-60393.235				
0.042	-74883.823				
0.042	45539.593				
0.042	67133.41				
0.043	77062.146				
0.043	-15485.04				
0.044	-74394.489				
0.044	-70763.95				
0.044	-27418.465				
0.045	77488.34				
0.045	64749.882				
0.046	54379.167				
0.046	-71647.907				
0.046	-60487.945				
0.047	-75120.597				
0.047	44529.356				
0.048	67385.969				
0.048	77030.577				
0.048	-14380.093				
0.049	-74647.048				
0.049	-70448.251				
0.05	-28507.627				
0.05	77425.2				
0.05	64592.033				
0.051	55199.985				
0.051	-71127.004				
0.052	-60519.514				
0.052	-75467.866				
0.052	43487.549				
0.053	67559.604				
0.053	76967.437				
0.054	-13085.727				
0.054	-74931.178				
0.054	-70195.691				
0.055	-29644.144				
0.055	77346.276				
0.056	64418.398				
0.056	56131.297				
0.056	-70590.315				
0.057	-60598.439				
0.057	-75751.995				
0.058	42429.957				
0.058	67780.593				
0.058	76872.727				
0.059	-11807.146				
0.059	-75246.877				
0.06	-69879.992				
0.06	-30828.016				
0.06	77219.996				
0.061	64244.764				
0.061	56888.975				
0.062	-70022.057				
0.062	-60661.579				
0.062	-76004.554				
0.063	41451.29				
0.063	68017.368				
0.064	76762.232				
0.064	-10670.629				
0.064	-75420.511				
0.065	-69674.788				
0.065	-31964.532				
0.066	77109.501				
0.066	64086.914				
0.066	57662.438				
0.067	-69453.798				
0.067	-60772.074				
0.068	-76225.544				
0.068	40441.053				
0.068	68254.142				
0.069	76714.877				
0.069	-9392.048				
0.07	-75704.64				
0.07	-69343.304				
0.07	-33116.834				
0.071	76951.652				
0.071	63960.634				
0.072	58499.04				
0.072	-68932.895				
0.072	-60835.213				
0.073	-76383.393				
0.073	39351.891				
0.074	68554.056				
0.074	76604.383				
0.074	-8176.606				
0.075	-75941.415				
0.075	-69011.82				
0.076	-34237.566				
0.076	76841.157				
0.076	63708.075				
0.077	59288.288				
0.077	-68333.067				
0.078	-60977.278				
0.078	-76620.168				
0.078	38120.664				
0.079	68806.615				
0.079	76462.318				
0.08	-6787.53				
0.08	-76146.619				
0.08	-68727.691				
0.081	-35389.867				
0.081	76714.877				
0.082	63692.29				
0.082	59998.611				
0.082	-67701.669				
0.083	-61103.558				
0.083	-76904.297				
0.084	37205.137				
0.084	69090.745				
0.084	76414.963				
0.085	-5540.519				
0.085	-76351.823				
0.086	-68427.776				
0.086	-36526.384				
0.086	76541.243				
0.087	63502.871				
0.087	60661.579				
0.088	-67164.98				
0.088	-61214.052				
0.088	-77030.577				
0.089	36194.9				
0.089	69311.734				
0.09	76225.544				
0.09	-4325.077				
0.09	-76572.813				
0.091	-68096.292				
0.091	-37505.051				
0.092	76336.039				
0.092	63423.946				
0.092	61403.472				
0.093	-66517.797				
0.093	-61356.117				
0.094	-77235.781				
0.094	35011.028				
0.094	69516.938				
0.095	76083.479				
0.095	-3030.711				
0.096	-76793.802				
0.096	-67859.518				
0.096	-38641.568				
0.097	76099.264				
0.097	63281.881				
0.098	62161.15				
0.098	-65870.614				
0.098	-61482.397				
0.099	-77393.63				
0.099	33921.867				
0.1	69769.498				
0.1	75941.415				
0.1	-1831.055				
0.101	-76967.437				
0.101	-67638.529				
0.102	-39525.525				
0.102	75909.845				
0.102	63266.096				
0.103	62697.838				
0.103	-65381.28				
0.104	-61592.891				
0.104	-77504.125				
0.104	32911.63				
0.105	70100.982				
0.105	75736.21				
0.106	-868.172				
0.106	-77093.716				
0.106	-67354.4				
