Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	43834.818				
0	205.204				
0.001	-46691.895				
0.001	72847.564				
0.002	-73684.166				
0.002	43771.678				
0.002	284.129				
0.003	-46897.099				
0.003	72879.134				
0.004	-73668.381				
0.004	43676.968				
0.004	426.194				
0.005	-46976.024				
0.005	72973.843				
0.006	-73636.811				
0.006	43598.044				
0.006	489.334				
0.007	-47007.594				
0.007	72989.628				
0.008	-73652.596				
0.008	43471.764				
0.008	599.828				
0.009	-47149.658				
0.009	73068.553				
0.01	-73589.456				
0.01	43471.764				
0.01	789.248				
0.011	-47228.583				
0.011	73036.983				
0.012	-73463.177				
0.012	43234.99				
0.012	915.527				
0.013	-47418.002				
0.013	73115.908				
0.014	-73431.607				
0.014	43156.065				
0.014	1104.947				
0.015	-47449.572				
0.015	73084.338				
0.016	-73336.897				
0.016	42950.86				
0.016	1278.581				
0.017	-47607.422				
0.017	73194.833				
0.018	-73321.112				
0.018	42871.936				
0.018	1452.216				
0.019	-47733.702				
0.019	73210.618				
0.02	-73321.112				
0.02	42745.656				
0.02	1594.28				
0.021	-47923.121				
0.021	73273.757				
0.022	-73242.187				
0.022	42556.237				
0.022	1752.13				
0.023	-48017.831				
0.023	73384.252				
0.024	-73131.693				
0.024	42335.247				
0.024	2083.614				
0.025	-48270.39				
0.025	73321.112				
0.026	-73052.768				
0.026	42098.473				
0.026	2336.173				
0.027	-48459.809				
0.027	73494.747				
0.028	-72926.488				
0.028	42035.333				
0.028	2509.808				
0.029	-48601.874				
0.029	73526.317				
0.03	-72831.779				
0.03	41877.483				
0.03	2667.657				
0.031	-48728.154				
0.031	73668.381				
0.032	-72800.209				
0.032	41672.279				
0.032	2888.647				
0.033	-48854.433				
0.033	73605.241				
0.034	-72721.284				
0.034	41514.43				
0.034	3062.281				
0.035	-49012.283				
0.035	73652.596				
0.036	-72673.929				
0.036	41325.01				
0.036	3235.916				
0.037	-49233.272				
0.037	73668.381				
0.038	-72705.499				
0.038	41167.161				
0.038	3441.12				
0.039	-49391.122				
0.039	73747.306				
0.04	-72579.219				
0.04	41056.666				
0.04	3630.539				
0.041	-49391.122				
0.041	73778.876				
0.042	-72531.865				
0.042	40898.816				
0.042	3630.539				
0.043	-49533.186				
0.043	73810.446				
0.044	-72516.08				
0.044	40867.246				
0.044	3788.389				
0.045	-49643.681				
0.045	73794.661				
0.046	-72421.37				
0.046	40725.182				
0.046	3914.669				
0.047	-49754.176				
0.047	73920.941				
0.048	-72437.155				
0.048	40614.687				
0.048	4040.948				
0.049	-49864.67				
0.049	73889.371				
0.05	-72326.66				
0.05	40488.408				
0.05	4261.938				
0.051	-49959.38				
0.051	73905.156				
0.052	-72326.66				
0.052	40425.268				
0.052	4340.862				
0.053	-50006.735				
0.053	73952.51				
0.054	-72279.305				
0.054	40298.988				
