Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	71490.058				
0	11870.286				
0.001	-81908.127				
0.001	-69895.777				
0.002	-75720.425				
0.002	-70464.036				
0.002	-71048.079				
0.003	-69074.96				
0.003	-68127.862				
0.004	-68159.432				
0.004	-63802.785				
0.004	-67575.389				
0.005	-59272.503				
0.005	-71442.703				
0.006	15248.266				
0.006	83249.848				
0.006	67685.884				
0.007	75483.651				
0.007	68238.357				
0.008	70606.1				
0.008	66912.421				
0.008	68096.292				
0.009	65333.925				
0.009	64528.893				
0.01	63787				
0.01	62603.128				
0.01	57630.868				
0.011	-52863.812				
0.011	-79224.685				
0.012	-70890.229				
0.012	-74552.339				
0.012	-69580.078				
0.013	-70858.659				
0.013	-67701.669				
0.014	-69122.314				
0.014	-64734.097				
0.014	-66975.561				
0.015	-61734.956				
0.015	-68238.357				
0.016	-39872.794				
0.016	69911.562				
0.016	73084.338				
0.017	72642.359				
0.017	71553.197				
0.018	69185.454				
0.018	69201.239				
0.018	66533.582				
0.019	68175.217				
0.019	62508.419				
0.02	67322.83				
0.02	57962.352				
0.02	71853.112				
0.021	2415.098				
0.021	-83439.268				
0.022	-69138.099				
0.022	-76083.479				
0.022	-69943.132				
0.023	-71253.283				
0.023	-68727.691				
0.024	-68254.142				
0.024	-67827.948				
0.024	-64055.344				
0.025	-67212.335				
0.025	-59840.761				
0.026	-69722.143				
0.026	24561.389				
0.026	82839.44				
0.027	67906.873				
0.027	75325.801				
0.028	68159.432				
0.028	70637.67				
0.028	66644.077				
0.029	68301.497				
0.029	64734.097				
0.03	65049.796				
0.03	62760.978				
0.03	64228.979				
0.031	52169.274				
0.031	-59856.546				
0.032	-77456.77				
0.032	-71853.112				
0.032	-73826.231				
0.033	-69801.067				
0.033	-70590.315				
0.034	-67591.174				
0.034	-69106.529				
0.034	-64323.688				
0.035	-67370.185				
0.035	-60850.998				
0.036	-69879.992				
0.036	-31948.747				
0.036	74426.059				
0.037	71458.488				
0.037	73478.962				
0.038	70874.444				
0.038	69501.153				
0.038	68869.755				
0.039	66754.571				
0.039	67875.303				
0.04	62571.558				
0.04	67196.55				
0.04	57962.352				
0.041	71711.047				
0.041	-7450.498				
0.042	-84212.731				
0.042	-68775.045				
0.042	-76304.469				
0.043	-69611.648				
0.043	-71379.563				
0.044	-68427.776				
0.044	-68443.561				
0.044	-67322.83				
0.045	-64402.613				
0.045	-66549.367				
0.046	-60740.504				
0.046	-67101.84				
0.046	33842.942				
0.047	81718.708				
0.047	68222.572				
0.048	74994.317				
0.048	68033.153				
0.048	70511.39				
0.049	66502.012				
0.049	68427.776				
0.05	64181.624				
0.05	65712.764				
0.05	61640.246				
0.051	65981.109				
0.051	45618.518				
0.052	-66186.313				
0.052	-75546.791				
0.052	-72847.564				
0.053	-73100.123				
0.053	-70069.412				
0.054	-70337.756				
0.054	-67638.529				
0.054	-69169.669				
0.055	-63992.204				
0.055	-67780.593				
0.056	-60061.751				
0.056	-71142.789				
0.056	-23282.807				
0.057	78056.599				
0.057	70164.121				
0.058	74252.425				
0.058	70085.197				
0.058	69911.562				
0.059	68396.207				
0.059	66928.206				
0.06	67496.464				
0.06	62729.408				
0.06	66849.281				
0.061	58262.266				
0.061	70621.885				
0.062	-17331.88				
0.062	-84260.086				
0.062	-68680.336				
0.063	-76193.974				
0.063	-69390.659				
0.064	-71442.703				
0.064	-68159.432				
0.064	-68648.766				
0.065	-66833.496				
0.065	-64828.807				
0.066	-65775.904				
0.066	-61971.73				
0.066	-63471.301				
0.067	42714.086				
0.067	80282.277				
0.068	68964.465				
0.068	74473.414				
0.068	68159.432				
0.069	70416.681				
0.069	66375.732				
0.07	68617.196				
0.07	63676.505				
0.07	66170.528				
0.071	60551.084				
0.071	67701.669				
0.072	37931.245				
0.072	-71821.542				
0.072	-73715.736				
0.073	-73731.521				
0.073	-72342.445				
0.074	-70337.756				
0.074	-70022.057				
0.074	-67638.529				
0.075	-68980.25				
0.075	-63771.215				
0.076	-68001.583				
0.076	-59382.998				
0.076	-72153.026				
0.077	-13527.706				
0.077	80708.471				
0.078	68964.465				
0.078	74836.468				
0.078	69422.229				
0.079	70195.691				
0.079	68017.368				
0.08	67291.26				
0.08	67038.7				
0.08	63092.462				
0.081	66344.163				
0.081	58893.664				
0.082	68759.261				
0.082	-27276.401				
0.082	-83597.117				
0.083	-68885.54				
0.083	-76036.124				
0.084	-69248.594				
0.084	-71332.208				
0.084	-67970.013				
0.085	-68775.045				
0.085	-66202.098				
0.086	-65333.925				
0.086	-64702.527				
0.086	-63487.086				
0.087	-58672.675				
0.087	51190.606				
0.088	78451.222				
0.088	69832.637				
0.088	73778.876				
0.089	68380.422				
0.089	70148.336				
0.09	66344.163				
0.09	68680.336				
0.09	63139.817				
0.091	66786.141				
0.091	59540.847				
0.092	69374.874				
0.092	29438.94				
0.092	-76351.823				
0.093	-72137.241				
0.093	-74568.124				
