Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0	62981.967				
0	71742.617				
0.001	47607.422				
0.001	-60803.644				
0.002	-73842.016				
0.002	-67086.055				
0.002	-71616.337				
0.003	-62350.569				
0.003	-74741.758				
0.004	10402.285				
0.004	81355.654				
0.004	63029.322				
0.005	74426.059				
0.005	60898.353				
0.006	74931.178				
0.006	33543.028				
0.006	-70148.336				
0.007	-70432.466				
0.007	-69311.734				
0.008	-69217.024				
0.008	-64623.603				
0.008	-70132.552				
0.009	27118.551				
0.009	80613.761				
0.01	62887.258				
0.01	74631.263				
0.01	59824.976				
0.011	76825.372				
0.011	17458.159				
0.012	-76651.738				
0.012	-67385.969				
0.012	-71411.133				
0.013	-66659.862				
0.013	-67606.959				
0.014	-62745.193				
0.014	42603.591				
0.014	78277.588				
0.015	63992.204				
0.015	73652.596				
0.016	59967.041				
0.016	76746.447				
0.016	441.979				
0.017	-80187.567				
0.017	-65176.076				
0.018	-73257.972				
0.018	-64086.914				
0.018	-71048.079				
0.019	-52358.693				
0.019	56052.372				
0.02	74647.048				
0.02	65917.969				
0.02	71663.692				
0.021	61608.676				
0.021	74126.145				
0.022	-16716.267				
0.022	-81182.019				
0.022	-64071.129				
0.023	-74205.07				
0.023	-62161.15				
0.024	-74094.575				
0.024	-39493.955				
0.024	66738.786				
0.025	70906.014				
0.025	68443.561				
0.026	68932.895				
0.026	64371.043				
0.026	68569.841				
0.027	-33053.694				
0.027	-80077.073				
0.028	-64165.839				
0.028	-74331.349				
0.028	-61103.558				
0.029	-76193.974				
0.029	-24340.399				
0.03	74647.048				
0.03	67228.12				
0.03	71000.724				
0.031	66012.678				
0.031	67827.948				
0.032	60014.396				
0.032	-47812.626				
0.032	-77425.2				
0.033	-65191.861				
0.033	-73400.037				
0.034	-61087.773				
0.034	-76651.738				
0.034	-7781.982				
0.035	79287.825				
0.035	64592.033				
0.036	73052.768				
0.036	63171.387				
0.036	71553.197				
0.037	48412.455				
0.037	-60140.676				
0.038	-74047.22				
0.038	-66975.561				
0.038	-71774.187				
0.039	-62240.074				
0.039	-74915.393				
0.04	9360.478				
0.04	81260.944				
0.04	63045.107				
0.041	74331.349				
0.041	60961.493				
0.042	74741.758				
0.042	34458.555				
0.042	-69627.433				
0.043	-70637.67				
0.043	-69122.314				
0.044	-69406.444				
0.044	-64418.398				
0.044	-70574.53				
0.045	26187.239				
0.045	80724.256				
0.046	62839.903				
0.046	74662.833				
0.046	59824.976				
0.047	76778.017				
0.047	18468.396				
0.048	-76383.393				
0.048	-67496.464				
0.048	-71300.638				
0.049	-66817.711				
0.049	-67464.894				
0.05	-63281.881				
0.05	41735.419				
0.05	78419.652				
0.051	63881.71				
0.051	73715.736				
0.052	59982.826				
0.052	76872.727				
0.052	1483.786				
0.053	-80061.288				
0.053	-65239.216				
0.054	-73068.553				
0.054	-64323.688				
0.054	-70827.09				
0.055	-53211.081				
0.055	55184.2				
0.056	75025.887				
0.056	65775.904				
0.056	71868.896				
0.057	61435.042				
0.057	74441.844				
0.058	-15611.32				
0.058	-81213.589				
0.058	-64134.269				
0.059	-74173.5				
0.059	-62334.784				
0.06	-73889.371				
0.06	-40377.913				
0.06	66138.958				
0.061	71095.434				
0.061	68254.142				
0.062	69201.239				
0.062	64150.054				
0.062	69106.529				
0.063	-32027.672				
0.063	-80171.782				
0.064	-64071.129				
0.064	-74426.059				
0.064	-61103.558				
0.065	-76099.264				
0.065	-25350.636				
0.066	74173.5				
0.066	67543.819				
0.066	70795.52				
0.067	66249.453				
0.067	67622.744				
0.068	60677.364				
0.068	-46755.034				
0.068	-77661.975				
0.069	-65128.721				
0.069	-73557.887				
0.07	-61040.418				
0.07	-76714.877				
0.07	-8918.499				
0.071	79098.406				
0.071	64702.527				
0.072	73021.198				
0.072	63360.806				
0.072	71363.778				
0.073	49296.412				
0.073	-59351.428				
0.074	-74283.994				
0.074	-66817.711				
0.074	-71916.251				
0.075	-62129.58				
0.075	-75136.382				
0.076	8255.531				
0.076	81197.804				
0.076	63218.742				
0.077	74283.994				
0.077	61135.128				
0.078	74568.124				
0.078	35326.728				
0.078	-69169.669				
0.079	-70874.444				
