Time (ms) - In-Phase Raw Data	Amplitude (uV) - In-Phase Raw Data	Time (ms) - Quad-Phase Raw Data	Amplitude (uV) - Quad-Phase Raw Data	Time (ms) - Envelope	Amplitude (uV) - Envelope
0.105	82886.795				
0.106	82365.891				
0.106	79840.298				
0.106	79114.19				
0.107	77488.34				
0.107	76257.114				
0.108	74504.984				
0.108	73447.392				
0.108	72184.596				
0.109	70779.735				
0.109	69390.659				
0.11	68269.927				
0.11	67149.195				
0.11	65744.334				
0.111	64576.248				
0.111	63629.15				
0.112	62492.634				
0.112	61166.698				
0.112	60109.106				
0.113	59209.363				
0.113	58072.847				
0.114	56888.975				
0.114	55910.308				
0.114	55105.275				
0.115	53952.973				
0.115	52926.951				
0.116	52011.424				
0.116	51348.456				
0.116	50101.445				
0.117	49438.477				
0.117	48380.885				
0.118	47970.476				
0.118	46455.12				
0.118	46249.916				
0.119	44781.915				
0.119	44971.335				
0.12	42745.656				
0.12	43708.538				
0.12	41072.451				
0.121	39399.246				
0.121	-73794.661				
0.122	-99555.706				
0.122	-90937.121				
0.122	-93304.864				
0.123	-88506.238				
0.123	-88916.647				
0.124	-86059.57				
0.124	-85570.237				
0.124	-82760.515				
0.125	-82160.687				
0.125	-80266.492				
0.126	-79082.621				
0.126	-77077.931				
0.126	-76099.264				
0.127	-74725.973				
0.127	-73242.187				
0.128	-71647.907				
0.128	-70653.455				
0.128	-69359.089				
0.129	-67827.948				
0.129	-66470.442				
0.13	-65570.7				
0.13	-64307.903				
0.13	-62887.258				
0.131	-61813.881				
0.131	-60866.783				
0.132	-59651.342				
0.132	-58356.976				
0.132	-57378.309				
0.133	-56478.566				
0.133	-55231.555				
0.134	-54142.393				
0.134	-53290.005				
0.134	-52279.768				
0.135	-51269.531				
0.135	-50196.154				
0.136	-49454.262				
0.136	-48475.594				
0.136	-47591.637				
0.137	-46502.475				
0.137	-45918.432				
0.138	-44750.345				
0.138	-44292.581				
0.138	-42919.29				
0.139	-42887.721				
0.139	-41040.881				
0.14	-41609.139				
0.14	-38767.848				
0.14	-42351.032				
0.141	-23945.776				
0.141	90731.917				
0.142	98071.92				
0.142	95672.607				
0.142	94078.327				
0.143	92026.283				
0.143	90416.218				
0.144	89153.421				
0.144	87275.012				
0.144	85570.237				
0.145	84165.376				
0.145	82886.795				
0.146	81150.45				
0.146	79635.094				
0.146	78419.652				
0.147	77109.501				
0.147	75467.866				
0.148	74015.65				
0.148	72973.843				
0.148	71679.477				
0.149	70116.767				
0.149	68917.11				
0.15	67875.303				
0.15	66612.507				
0.15	65191.861				
0.151	64197.409				
0.151	63076.677				
0.152	61940.16				
0.152	60661.579				
0.152	59761.837				
0.153	58783.169				
0.153	57630.868				
0.154	56446.996				
0.154	55689.318				
0.154	54631.726				
0.155	53653.059				
0.155	52406.048				
0.156	51995.639				
0.156	50559.208				
0.156	50133.015				
0.157	48522.949				
0.157	48838.648				
0.158	46549.83				
0.158	47370.648				
0.158	44387.291				
0.159	46581.4				
0.159	41830.129				
0.16	46218.346				
0.16	37852.32				
0.16	50574.993				
0.161	-789.248				
0.161	-102254.933				
0.162	-89942.669				
0.162	-95641.038				
0.162	-88774.582				
0.163	-90574.067				
0.163	-86264.775				
0.164	-87117.162				
0.164	-83518.193				
0.164	-83170.924				
0.165	-80913.675				
0.165	-80298.062				
0.166	-77804.039				
0.166	-76920.082				
0.166	-75373.156				
0.167	-74268.21				
0.167	-72358.23				
0.168	-71300.638				
0.168	-70069.412				
0.168	-68727.691				
0.169	-67291.26				
0.169	-66123.173				
0.17	-65097.151				
0.17	-63755.43				
0.17	-62334.784				
0.171	-61435.042				
0.171	-60361.665				
0.172	-59098.869				
0.172	-57899.212				
0.172	-56983.685				
0.173	-55989.233				
0.173	-54852.716				
0.174	-53747.769				
0.174	-52974.306				
0.174	-51790.435				
0.175	-50922.262				
0.175	-49722.606				
0.176	-49296.412				
0.176	-47717.917				
0.176	-47512.712				
0.177	-45697.442				
0.177	-46234.131				
0.178	-43534.904				
0.178	-44892.41				
0.178	-41372.365				
0.179	-44166.302				
0.179	-38609.998				
0.18	-44134.732				
0.18	-34221.781				
0.18	-49548.971				
0.181	24356.184				
0.181	108126.936				
0.182	91094.971				
0.182	98829.598				
0.182	90542.497				
0.183	93320.649				
0.183	88411.528				
0.184	89658.54				
0.184	85633.377				
0.184	85712.301				
0.185	83091.999				
0.185	82571.095				
0.186	80140.212				
0.186	79272.04				
0.186	77677.76				
0.187	76620.168				
0.187	74757.543				
0.188	73668.381				
0.188	72468.725				
0.188	71095.434				
0.189	69548.508				
0.189	68490.916				
0.19	67370.185				
0.19	66012.678				
0.19	64765.667				
0.191	63755.43				
0.191	62682.053				
0.192	61403.472				
0.192	60266.955				
0.192	59382.998				
0.193	58262.266				
0.193	57094.179				
0.194	56052.372				
0.194	55342.049				
0.194	54126.608				
0.195	53163.726				
0.195	52106.134				
0.196	51601.015				
0.196	50164.584				
0.196	49738.391				
0.197	48191.465				
0.197	48475.594				
0.198	46155.206				
0.198	46912.884				
0.198	44118.947				
0.199	46107.851				
0.199	41577.569				
0.2	45713.227				
0.2	38073.31				
0.2	48096.755				
0.201	-54363.382				
0.201	-103691.364				
0.202	-88979.787				
0.202	-95151.704				
0.202	-87843.27				
0.203	-90021.594				
0.203	-85712.301				
0.204	-86469.979				
0.204	-82681.59				
0.204	-82586.88				
0.205	-80329.632				
0.205	-79540.384				
0.206	-77188.426				
0.206	-76351.823				
0.206	-74773.328				
0.207	-73542.102				
0.207	-71837.327				
0.208	-70827.09				
0.208	-69532.723				
0.208	-68127.862				
0.209	-66770.356				
0.209	-65728.549				
0.21	-64544.678				
0.21	-63202.957				
0.21	-62003.3				
0.211	-60993.063				
0.211	-59777.622				
0.212	-58514.825				
0.212	-57583.513				
0.212	-56573.276				
0.213	-55420.974				
0.213	-54300.242				
0.214	-53400.5				
0.214	-52595.467				
0.214	-51395.811				
0.215	-50385.574				
0.215	-49485.831				
0.216	-48759.724				
0.216	-47528.497				
0.216	-46833.959				
0.217	-45760.582				
0.217	-45318.604				
0.218	-43866.388				
0.218	-43724.323				
0.218	-42145.828				
0.219	-42508.882				
0.219	-40125.354				
0.22	-41167.161				
0.22	-38452.148				
0.22	-37236.707				
0.221	75341.586				
0.221	102507.493				
0.222	93446.929				
0.222	96098.801				
0.222	91126.541				
0.223	91615.874				
0.223	88648.303				
0.224	88237.894				
0.224	85396.602				
0.224	84780.989				
0.225	82886.795				
0.225	81671.353				
0.226	79635.094				
0.226	78687.997				
0.226	77251.566				
0.227	75767.78				
0.227	74268.21				
0.228	73131.693				
0.228	71868.896				
0.228	70400.896				
0.229	69153.884				
0.229	68112.077				
0.23	66865.066				
0.23	65444.42				
0.23	64355.258				
0.231	63329.236				
0.231	62113.795				
0.232	60803.644				
0.232	59888.116				
0.232	58956.804				
0.233	57804.502				
0.233	56604.846				
0.234	55815.598				
0.234	54789.576				
0.234	53779.339				
0.235	52611.252				
0.235	52058.779				
0.236	50922.262				
0.236	50180.369				
0.236	48838.648				
0.237	48696.584				
0.237	47054.948				
0.238	47007.594				
0.238	45066.044				
0.238	45902.647				
0.239	42919.29				
0.239	45034.474				
0.24	39967.504				
0.24	47086.518				
0.24	18373.687				
0.241	-94204.607				
0.241	-93147.015				
0.242	-94046.757				
0.242	-90416.218				
0.242	-89911.099				
0.243	-87211.872				
0.243	-86801.463				
0.244	-84354.795				
0.244	-83028.859				
0.244	-81371.439				
0.245	-80298.062				
0.245	-78340.728				
0.246	-76904.297				
0.246	-75609.931				
0.246	-74347.134				
0.247	-72752.854				
0.247	-71426.918				
0.248	-70274.616				
0.248	-68996.035				
0.248	-67528.034				
0.249	-66312.593				
0.249	-65270.786				
0.25	-63976.419				
0.25	-62697.838				
0.25	-61577.106				
0.251	-60551.084				
0.251	-59335.643				
0.252	-58104.416				
0.252	-57125.749				
0.252	-56162.867				
0.253	-54994.78				
0.253	-53858.264				
0.254	-53084.801				
0.254	-51995.639				
0.254	-51111.682				
0.255	-49833.1				
0.255	-49454.262				
0.256	-47954.691				
0.256	-47623.207				
0.256	-45981.572				
0.257	-46202.561				
0.257	-43976.882				
0.258	-44750.345				
0.258	-41782.774				
0.258	-43913.743				
0.259	-39209.826				
0.259	-43629.613				
0.26	-35374.082				
0.26	-47907.336				
0.26	2746.582				
0.261	104464.827				
0.261	92736.606				
0.262	98166.63				
0.262	91505.38				
0.262	93131.23				
0.263	88964.002				
0.263	89705.895				
0.264	86185.85				
0.264	85775.441				
0.264	83407.698				
0.265	82965.719				
0.265	80455.912				
0.266	79461.459				
0.266	77961.889				
0.266	76793.802				
0.267	74946.963				
0.267	73842.016				
0.268	72642.359				
0.268	71300.638				
0.268	69801.067				
0.269	68711.906				
0.269	67606.959				
0.27	66281.023				
0.27	64939.302				
0.27	63976.419				
0.271	62855.688				
0.271	61577.106				
0.272	60440.59				
0.272	59540.847				
0.272	58435.9				
0.273	57236.244				
0.273	56257.577				
0.274	55420.974				
0.274	54316.027				
0.274	53479.425				
0.275	52279.768				
0.275	51869.36				
0.276	50259.294				
0.276	50085.66				
0.276	48223.035				
0.277	48743.939				
0.277	46092.066				
0.278	47386.433				
0.278	43882.173				
0.278	46723.464				
0.279	41119.806				
0.279	46676.11				
0.28	36763.158				
0.28	51837.79				
0.28	-34016.576				
0.281	-105696.053				
0.281	-88143.184				
0.282	-96083.016				
0.282	-87669.636				
0.282	-90542.497				
0.283	-85680.731				
0.283	-86864.603				
0.284	-82839.44				
0.284	-83013.074				
0.284	-80440.127				
0.285	-79887.653				
0.285	-77456.77				
0.286	-76635.953				
0.286	-74978.532				
0.286	-73920.941				
0.287	-71995.176				
0.287	-70921.799				
0.288	-69753.713				
0.288	-68348.852				
0.288	-66912.421				
0.289	-65823.259				
0.289	-64765.667				
0.29	-63360.806				
0.29	-62208.505				
0.29	-61150.913				
0.291	-60045.966				
0.291	-58830.524				
0.292	-57662.438				
0.292	-56715.34				
0.292	-55689.318				
0.293	-54489.662				
0.293	-53542.565				
0.294	-52705.962				
0.294	-51458.951				
0.294	-50638.133				
0.295	-49517.401				
0.295	-49028.068				
0.296	-47607.422				
0.296	-47228.583				
0.296	-45665.873				
0.297	-45807.937				
0.297	-43566.474				
0.298	-44418.861				
0.298	-41561.784				
0.298	-43534.904				
0.299	-38973.052				
0.299	-43108.71				
0.3	-35626.642				
0.3	-45287.034				
0.3	57252.029				
0.301	106264.312				
0.301	91663.229				
0.302	97677.297				
0.302	90447.788				
0.302	92531.402				
0.303	88364.174				
0.303	89011.357				
0.304	85333.462				
0.304	85270.323				
0.304	82981.504				
0.305	82144.902				
0.305	79761.374				
0.306	78956.341				
0.306	77393.63				
0.306	76083.479				
0.307	74362.919				
0.307	73384.252				
0.308	72058.316				
0.308	70700.81				
0.308	69201.239				
0.309	68206.787				
0.309	67117.625				
0.31	65618.055				
0.31	64497.323				
0.31	63534.441				
0.311	62318.999				
0.311	61119.343				
0.312	60045.966				
0.312	59130.438				
0.312	57993.922				
0.313	56810.05				
0.313	55941.878				
0.314	54994.78				
0.314	53905.619				
0.314	52926.951				
0.315	52074.564				
0.315	51222.176				
0.316	50164.584				
0.316	49280.627				
0.316	48554.519				
0.317	47670.562				
0.317	46644.54				
0.318	45902.647				
0.318	45081.829				
0.318	44308.366				
0.319	43440.194				
0.319	42445.742				
0.32	42998.215				
0.32	33400.963				
0.32	-81813.418				
0.321	-97393.167				
0.321	-91994.713				
0.322	-92326.197				
0.322	-89011.357				
0.322	-88364.174				
0.323	-86312.13				
0.323	-85144.043				
0.324	-82902.579				
0.324	-81829.203				
0.324	-80313.847				
0.325	-78861.631				
0.325	-77077.931				
0.326	-75894.06				
0.326	-74647.048				
0.326	-73084.338				
0.327	-71553.197				
0.327	-70495.605				
0.328	-69201.239				
0.328	-67717.454				
0.328	-66502.012				
0.329	-65444.42				
0.329	-64150.054				
0.33	-62792.548				
0.33	-61766.526				
0.33	-60772.074				
0.331	-59540.847				
0.331	-58309.621				
0.332	-57330.954				
0.332	-56352.287				
0.332	-55136.845				
0.333	-54000.328				
0.333	-53163.726				
0.334	-52216.629				
0.334	-51111.682				
0.334	-50038.305				
0.335	-49485.831				
0.335	-48254.605				
0.336	-47654.777				
0.336	-46265.701				
0.336	-46139.421				
0.337	-44497.786				
0.337	-44466.216				
0.338	-42587.806				
0.338	-43250.775				
0.338	-40441.053				
0.339	-42382.602				
0.339	-37520.836				
0.34	-44245.227				
0.34	-16163.793				
0.34	96335.575				
0.341	96035.661				
0.341	96698.629				
0.342	93162.8				
0.342	92452.477				
0.342	89942.669				
0.343	89374.411				
0.343	86990.883				
0.344	85601.807				
0.344	83975.956				
0.344	82949.934				
0.345	80929.46				
0.345	79587.739				
0.346	78293.373				
0.346	76967.437				
0.346	75310.017				
0.347	73999.865				
0.347	72847.564				
0.348	71505.843				
0.348	69990.487				
0.348	68838.185				
0.349	67796.378				
0.349	66486.227				
0.35	65144.506				
0.35	64102.699				
0.35	63108.247				
0.351	61798.096				
0.351	60645.794				
0.352	59667.127				
0.352	58672.675				
0.352	57599.298				
0.353	56336.502				
0.353	55657.749				
0.354	54521.232				
0.354	53558.35				
0.354	52311.338				
0.355	51964.069				
0.355	50480.284				
0.356	50164.584				
0.356	48333.53				
0.356	48838.648				
0.357	46360.41				
0.357	47496.927				
0.358	44118.947				
0.358	46723.464				
0.358	41419.72				
0.359	46676.11				
0.359	37094.642				
0.36	51774.65				
0.36	-11744.006				
0.36	-104496.397				
0.361	-88869.292				
0.361	-96146.156				
0.362	-88174.754				
0.362	-90700.347				
0.362	-85917.506				
0.363	-87132.947				
0.363	-83249.848				
0.364	-83155.139				
0.364	-80661.116				
0.364	-80234.922				
0.365	-77677.76				
0.365	-76841.157				
0.366	-75262.662				
0.366	-74141.93				
0.366	-72231.95				
0.367	-71221.713				
0.367	-70037.842				
0.368	-68617.196				
0.368	-67086.055				
0.368	-66060.033				
0.369	-64970.871				
0.369	-63613.365				
0.37	-62303.214				
0.37	-61292.977				
0.37	-60314.31				
0.371	-58941.019				
0.371	-57772.932				
0.372	-56999.47				
0.372	-55847.168				
0.372	-54694.866				
0.373	-53653.059				
0.373	-52911.166				
0.374	-51679.94				
0.374	-50859.122				
0.374	-49564.756				
0.375	-49201.702				
0.375	-47654.777				
0.376	-47449.572				
0.376	-45713.227				
0.376	-46155.206				
0.377	-43550.689				
0.377	-44813.485				
0.378	-41419.72				
0.378	-44055.807				
0.378	-38594.213				
0.379	-44118.947				
0.379	-34190.211				
0.38	-49217.487				
0.38	34474.34				
0.38	108300.571				
0.381	90937.121				
0.381	98798.028				
0.382	90416.218				
0.382	93210.155				
0.382	88332.604				
0.383	89579.615				
0.383	85459.742				
0.384	85601.807				
0.384	83013.074				
0.384	82539.526				
0.385	80013.933				
0.385	79224.685				
0.386	77598.835				
0.386	76414.963				
0.386	74631.263				
0.387	73557.887				
0.387	72405.585				
0.388	70937.584				
0.388	69485.368				
0.388	68427.776				
0.389	67338.615				
0.389	65870.614				
0.39	64655.172				
0.39	63676.505				
0.39	62634.698				
0.391	61340.332				
0.391	60203.815				
0.392	59351.428				
0.392	58278.051				
0.392	57046.824				
0.393	56068.157				
0.393	55231.555				
0.394	54095.038				
0.394	53116.371				
0.394	52121.919				
0.395	51490.521				
0.395	50148.8				
0.396	49706.821				
0.396	48191.465				
0.396	48301.96				
0.397	46265.701				
0.397	46660.325				
0.398	44466.216				
0.398	45586.948				
0.398	42098.473				
0.399	44829.27				
0.399	39478.17				
0.4	44418.861				
0.4	-64592.033				
0.4	-101781.385				
0.401	-89816.389				
0.401	-94283.531				
0.402	-88111.614				
0.402	-89500.69				
0.402	-85885.936				
0.403	-85980.646				
0.403	-82760.515				
0.404	-82365.891				
0.404	-80282.277				
0.404	-79350.965				
0.405	-77062.146				
0.405	-76304.469				
0.406	-74804.898				
0.406	-73415.822				
0.406	-71726.832				
0.407	-70795.52				
0.407	-69453.798				
0.408	-68017.368				
0.408	-66628.292				
0.408	-65586.485				
0.409	-64418.398				
0.409	-63029.322				
0.41	-61829.666				
0.41	-60914.138				
0.41	-59651.342				
0.411	-58435.9				
0.411	-57457.233				
0.412	-56510.136				
0.412	-55326.264				
0.412	-54252.888				
0.413	-53416.285				
0.413	-52437.618				
0.414	-51380.026				
0.414	-50290.864				
0.414	-49548.971				
0.415	-48633.444				
0.415	-47528.497				
0.416	-46644.54				
0.416	-45918.432				
0.416	-45034.474				
0.417	-44087.377				
0.417	-43329.699				
0.418	-42556.237				
0.418	-41766.989				
0.418	-40961.956				
0.419	-39904.364				
0.419	-40567.332				
0.42	-30449.177				
0.42	84496.86				
0.42	100029.255				
0.421	94678.155				
0.421	95025.424				
0.422	91615.874				
0.422	90952.906				
0.422	88995.572				
0.423	87685.421				
0.423	85507.097				
0.424	84402.15				
0.424	82886.795				
0.424	81418.794				
0.425	79603.524				
0.425	78451.222				
0.426	77188.426				
0.426	75657.285				
0.426	74094.575				
0.427	73005.413				
0.427	71789.972				
0.428	70274.616				
0.428	68980.25				
0.428	68017.368				
0.429	66723.001				
0.429	65349.71				
0.43	64244.764				
0.43	63202.957				
0.43	62050.655				
0.431	60772.074				
0.431	59761.837				
0.432	58893.664				
0.432	57694.008				
0.432	56525.921				
0.433	55799.813				
0.433	54694.866				
0.434	53779.339				
0.434	52469.188				
0.434	52074.564				
0.435	50701.273				
0.435	50180.369				
0.436	48586.089				
0.436	48822.863				
0.436	46691.895				
0.437	47275.938				
0.437	44592.496				
0.438	46391.98				
0.438	42272.107				
0.438	45839.507				
0.439	38641.568				
0.439	49359.552				
0.44	6976.95				
0.44	-99618.846				
0.44	-91079.186				
0.441	-95088.564				
0.441	-89358.626				
0.442	-90337.293				
0.442	-86596.259				
0.442	-87022.453				
0.443	-83849.677				
0.443	-83123.569				
0.444	-81024.17				
0.444	-80266.492				
0.444	-78040.814				
0.445	-76888.512				
0.445	-75420.511				
0.446	-74299.779				
0.446	-72547.65				
0.446	-71395.348				
0.447	-70116.767				
0.447	-68853.97				
0.448	-67401.754				
0.448	-66217.883				
0.448	-65176.076				
0.449	-63802.785				
0.449	-62461.064				
0.45	-61482.397				
0.45	-60377.45				
0.45	-59114.653				
0.451	-58025.492				
0.451	-57062.609				
0.452	-56036.587				
0.452	-54868.501				
0.452	-53779.339				
0.453	-53053.231				
0.453	-51869.36				
0.454	-51001.187				
0.454	-49706.821				
0.454	-49454.262				
0.455	-47796.841				
0.455	-47575.852				
0.456	-45713.227				
0.456	-46297.271				
0.456	-43692.753				
0.457	-44939.765				
0.457	-41435.505				
0.458	-44197.872				
0.458	-38767.848				
0.458	-44118.947				
0.459	-34442.77				
0.459	-49296.412				
0.46	16842.546				
0.46	107369.258				
0.46	91426.455				
0.461	98750.673				
0.461	90763.487				
0.462	93289.079				
0.462	88600.948				
0.462	89705.895				
0.463	85822.796				
0.463	85791.226				
0.464	83186.709				
0.464	82713.16				
0.464	80266.492				
0.465	79319.395				
0.465	77756.684				
0.466	76651.738				
0.466	74773.328				
0.466	73763.091				
0.467	72531.865				
0.467	71127.004				
0.468	69690.573				
0.468	68554.056				
0.468	67464.894				
0.469	66154.743				
0.469	64797.237				
0.47	63834.355				
0.47	62808.333				
0.47	61450.827				
0.471	60314.31				
0.471	59446.138				
0.472	58356.976				
0.472	57157.319				
0.472	56099.727				
0.473	55420.974				
0.473	54205.533				
0.474	53321.575				
0.474	52153.489				
0.474	51679.94				
0.475	50243.509				
0.475	49864.67				
0.476	48191.465				
0.476	48554.519				
0.476	46092.066				
0.477	47086.518				
0.477	44040.022				
0.478	46281.486				
0.478	41419.72				
0.478	46123.636				
0.479	37662.901				
0.479	49438.477				
0.48	-49580.541				
0.48	-104354.332				
0.48	-88616.733				
0.481	-95420.048				
0.481	-87732.775				
0.482	-90179.443				
0.482	-85680.731				
0.482	-86580.474				
0.483	-82665.805				
0.483	-82776.3				
0.484	-80376.987				
0.484	-79587.739				
0.484	-77267.351				
0.485	-76525.458				
0.485	-74820.683				
0.486	-73621.026				
0.486	-71853.112				
0.486	-70827.09				
0.487	-69580.078				
0.487	-68175.217				
0.488	-66786.141				
0.488	-65760.119				
0.488	-64592.033				
0.489	-63234.527				
0.489	-62050.655				
0.49	-61008.848				
0.49	-59888.116				
0.49	-58577.965				
0.491	-57583.513				
0.491	-56541.706				
0.492	-55515.684				
0.492	-54316.027				
0.492	-53337.36				
0.493	-52579.682				
0.493	-51411.596				
0.494	-50480.284				
0.494	-49517.401				
0.494	-48838.648				
0.495	-47575.852				
0.495	-46928.669				
0.496	-45744.797				
0.496	-45476.453				
0.496	-43724.323				
0.497	-43913.743				
0.497	-41987.978				
0.498	-42729.871				
0.498	-39778.085				
0.498	-41624.924				
0.499	-37773.395				
0.499	-39115.117				
0.5	72200.381				
0.5	103265.17				
0.5	93083.875				
0.501	96382.93				
0.501	91000.261				
0.502	91836.864				
0.502	88585.163				
0.502	88427.313				
0.503	85443.957				
0.503	84828.344				
0.504	82886.795				
0.504	81797.633				
0.504	79666.664				
0.505	78766.921				
0.505	77298.921				
0.506	75815.135				
0.506	74189.285				
0.506	73210.618				
0.507	71963.606				
0.507	70416.681				
0.508	69185.454				
0.508	68159.432				
0.508	66943.991				
0.509	65539.13				
0.509	64339.473				
0.51	63455.516				
0.51	62208.505				
0.51	60866.783				
0.511	59935.471				
0.511	58925.234				
0.512	57851.857				
0.512	56715.34				
0.512	55847.168				
0.513	54789.576				
0.513	53874.049				
0.514	52658.607				
0.514	52074.564				
0.514	50953.832				
0.515	50243.509				
0.515	48886.003				
0.516	48665.014				
0.516	47149.658				
0.516	47007.594				
0.517	45192.324				
0.517	45807.937				
0.518	43140.28				
0.518	44829.27				
0.518	40204.278				
0.519	46628.755				
0.519	20378.376				
0.52	-92973.38				
0.52	-93667.918				
0.52	-93809.983				
0.521	-90542.497				
0.521	-89784.82				
0.522	-87353.937				
0.522	-86754.108				
0.522	-84370.58				
0.523	-83091.999				
0.523	-81418.794				
0.524	-80361.202				
0.524	-78388.083				
0.524	-76967.437				
